"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,250.671145929536,251.255731292633,249.993084554301,31024,"MG","SETE LAGOAS","Região Sudeste"
"2",2025-03-01,251.163985099618,252.336820487978,249.807033856331,31024,"MG","SETE LAGOAS","Região Sudeste"
"3",2025-04-01,251.709628466494,253.474760068351,249.672537354284,31024,"MG","SETE LAGOAS","Região Sudeste"
"4",2025-05-01,252.237670434438,254.598868657829,249.519528927319,31024,"MG","SETE LAGOAS","Região Sudeste"
"5",2025-06-01,252.783313801314,255.744649321221,249.382886058574,31024,"MG","SETE LAGOAS","Região Sudeste"
"6",2025-07-01,253.311355769258,256.87654030253,249.227839049801,31024,"MG","SETE LAGOAS","Região Sudeste"
"7",2025-08-01,253.856999136134,258.030210465425,249.089076932264,31024,"MG","SETE LAGOAS","Região Sudeste"
"8",2025-09-01,254.402642503009,259.187864483405,248.949241928859,31024,"MG","SETE LAGOAS","Região Sudeste"
"9",2025-10-01,254.930684470954,260.331540368584,248.791163356493,31024,"MG","SETE LAGOAS","Região Sudeste"
"10",2025-11-01,255.47632783783,261.497157135939,248.649249475947,31024,"MG","SETE LAGOAS","Região Sudeste"
"11",2025-12-01,256.004369805774,262.648736461257,248.489198256958,31024,"MG","SETE LAGOAS","Região Sudeste"
"12",2026-01-01,256.55001317265,263.82236510086,248.345232043759,31024,"MG","SETE LAGOAS","Região Sudeste"
"13",2026-02-01,257.095656539525,265.000039292439,248.200226503268,31024,"MG","SETE LAGOAS","Região Sudeste"
"14",2026-03-01,257.588495709607,266.127216935451,248.003349016119,31024,"MG","SETE LAGOAS","Região Sudeste"
"15",2026-04-01,258.134139076482,267.312892500142,247.856422340356,31024,"MG","SETE LAGOAS","Região Sudeste"
"16",2026-05-01,258.662181044427,268.48438110926,247.691621032056,31024,"MG","SETE LAGOAS","Região Sudeste"
"17",2026-06-01,259.207824411302,269.678192307308,247.542707027648,31024,"MG","SETE LAGOAS","Região Sudeste"
"18",2026-07-01,259.735866379247,270.857756363455,247.376022483986,31024,"MG","SETE LAGOAS","Região Sudeste"
"19",2026-08-01,260.281509746122,272.059753321316,247.225146913205,31024,"MG","SETE LAGOAS","Região Sudeste"
"20",2026-09-01,260.827153112998,273.265883499989,247.073277539569,31024,"MG","SETE LAGOAS","Região Sudeste"
"21",2026-10-01,261.355195080943,274.457675833082,246.903792698189,31024,"MG","SETE LAGOAS","Região Sudeste"
"22",2026-11-01,261.900838447818,275.672067607079,246.750000111084,31024,"MG","SETE LAGOAS","Região Sudeste"
"23",2026-12-01,262.428880415763,276.872060715578,246.578694648144,31024,"MG","SETE LAGOAS","Região Sudeste"
"24",2027-01-01,262.974523782638,278.094764941725,246.423004061331,31024,"MG","SETE LAGOAS","Região Sudeste"
"25",2027-02-01,263.520167149514,279.321666261328,246.26635155474,31024,"MG","SETE LAGOAS","Região Sudeste"
"26",2027-03-01,264.013006319595,280.496676570049,246.05953007846,31024,"MG","SETE LAGOAS","Região Sudeste"
"27",2027-04-01,264.558649686471,281.73188006026,245.901105855865,31024,"MG","SETE LAGOAS","Região Sudeste"
"28",2027-05-01,265.086691654416,282.952531563062,245.725422464309,31024,"MG","SETE LAGOAS","Região Sudeste"
"29",2027-06-01,265.632335021291,284.196175635441,245.565161973961,31024,"MG","SETE LAGOAS","Região Sudeste"
"30",2027-07-01,266.160376989236,285.425206001343,245.387742842209,31024,"MG","SETE LAGOAS","Região Sudeste"
"31",2027-08-01,266.706020356111,286.677342550362,245.22567054972,31024,"MG","SETE LAGOAS","Região Sudeste"
"32",2027-09-01,267.251663722987,287.933766952804,245.062679576395,31024,"MG","SETE LAGOAS","Região Sudeste"
"33",2027-10-01,267.779705690931,289.175484635471,244.88267972115,31024,"MG","SETE LAGOAS","Região Sudeste"
"34",2027-11-01,268.325349057807,290.440480023431,244.717913367671,31024,"MG","SETE LAGOAS","Região Sudeste"
"35",2027-12-01,268.853391025751,291.690706323029,244.536237209656,31024,"MG","SETE LAGOAS","Região Sudeste"
"36",2028-01-01,269.399034392627,292.964325346115,244.369719417026,31024,"MG","SETE LAGOAS","Região Sudeste"
"37",2028-02-01,269.944677759503,294.2422983448,244.202313223983,31024,"MG","SETE LAGOAS","Região Sudeste"
"38",2028-03-01,270.455118328516,295.486177826169,244.00226499585,31024,"MG","SETE LAGOAS","Região Sudeste"
"39",2028-04-01,271.000761695391,296.772809263738,243.833185959104,31024,"MG","SETE LAGOAS","Região Sudeste"
"40",2028-05-01,271.528803663336,298.044514491476,243.647442248756,31024,"MG","SETE LAGOAS","Região Sudeste"
