"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,235.400052753557,235.949024693672,234.76329943714,41016,"PR","16ª RS APUCARANA","Região Sul"
"2",2025-03-01,236.349774025861,237.453432971623,235.072858788241,41016,"PR","16ª RS APUCARANA","Região Sul"
"3",2025-04-01,237.401251148769,239.066044241016,235.479958023477,41016,"PR","16ª RS APUCARANA","Região Sul"
"4",2025-05-01,238.418809654809,240.650649446266,235.849581745733,41016,"PR","16ª RS APUCARANA","Região Sul"
"5",2025-06-01,239.470286777717,242.275661292091,236.248945169066,41016,"PR","16ª RS APUCARANA","Região Sul"
"6",2025-07-01,240.487845283757,243.872547654647,236.611050522385,41016,"PR","16ª RS APUCARANA","Região Sul"
"7",2025-08-01,241.539322406665,245.510040725116,237.002749838923,41016,"PR","16ª RS APUCARANA","Região Sul"
"8",2025-09-01,242.590799529574,247.153845002409,237.390598806727,41016,"PR","16ª RS APUCARANA","Região Sul"
"9",2025-10-01,243.608358035614,248.769343814705,237.741513638586,41016,"PR","16ª RS APUCARANA","Região Sul"
"10",2025-11-01,244.659835158522,250.425751382776,238.121805272275,41016,"PR","16ª RS APUCARANA","Região Sul"
"11",2025-12-01,245.677393664562,252.053732801699,238.465377086658,41016,"PR","16ª RS APUCARANA","Região Sul"
"12",2026-01-01,246.72887078747,253.722825521782,238.838181724721,41016,"PR","16ª RS APUCARANA","Região Sul"
"13",2026-02-01,247.780347910378,255.398332340359,239.207224665655,41016,"PR","16ª RS APUCARANA","Região Sul"
"14",2026-03-01,248.730069182682,256.975145172529,239.474554127052,41016,"PR","16ª RS APUCARANA","Região Sul"
"15",2026-04-01,249.78154630559,258.663297597853,239.836391480176,41016,"PR","16ª RS APUCARANA","Região Sul"
"16",2026-05-01,250.79910481163,260.32271964235,240.162039047803,41016,"PR","16ª RS APUCARANA","Região Sul"
"17",2026-06-01,251.850581934539,262.023763448895,240.51656218386,41016,"PR","16ª RS APUCARANA","Região Sul"
"18",2026-07-01,252.868140440579,263.695954395179,240.835105552101,41016,"PR","16ª RS APUCARANA","Região Sul"
"19",2026-08-01,253.919617563487,265.409973167694,241.182382941872,41016,"PR","16ª RS APUCARANA","Região Sul"
"20",2026-09-01,254.971094686395,267.130552263674,241.526019396943,41016,"PR","16ª RS APUCARANA","Região Sul"
"21",2026-10-01,255.988653192435,268.822093905872,241.833988956442,41016,"PR","16ª RS APUCARANA","Região Sul"
"22",2026-11-01,257.040130315343,270.555774475467,242.170481621046,41016,"PR","16ª RS APUCARANA","Região Sul"
"23",2026-12-01,258.057688821383,272.260293814767,242.471514387758,41016,"PR","16ª RS APUCARANA","Região Sul"
"24",2027-01-01,259.109165944292,274.007160697752,242.800930422423,41016,"PR","16ª RS APUCARANA","Região Sul"
"25",2027-02-01,260.1606430672,275.760694535074,243.126790178239,41016,"PR","16ª RS APUCARANA","Região Sul"
"26",2027-03-01,261.110364339504,277.412807937824,243.354274259575,41016,"PR","16ª RS APUCARANA","Região Sul"
"27",2027-04-01,262.161841462412,279.179488415124,243.673328410225,41016,"PR","16ª RS APUCARANA","Região Sul"
"28",2027-05-01,263.179399968452,280.916695634806,243.957434594487,41016,"PR","16ª RS APUCARANA","Região Sul"
"29",2027-06-01,264.23087709136,282.696776159212,244.269577068849,41016,"PR","16ª RS APUCARANA","Região Sul"
"30",2027-07-01,265.2484355974,284.447257808716,244.546974421762,41016,"PR","16ª RS APUCARANA","Região Sul"
"31",2027-08-01,266.299912720308,286.240825003191,244.852270589824,41016,"PR","16ª RS APUCARANA","Região Sul"
"32",2027-09-01,267.351389843216,288.041210689771,245.15412578072,41016,"PR","16ª RS APUCARANA","Região Sul"
"33",2027-10-01,268.368948349257,289.811808179294,245.42153803681,41016,"PR","16ª RS APUCARANA","Região Sul"
"34",2027-11-01,269.420425472165,291.62581163882,245.716644259258,41016,"PR","16ª RS APUCARANA","Região Sul"
"35",2027-12-01,270.437983978205,293.409899954072,245.977507474553,41016,"PR","16ª RS APUCARANA","Região Sul"
"36",2028-01-01,271.489461101113,295.237609107944,246.265928842447,41016,"PR","16ª RS APUCARANA","Região Sul"
"37",2028-02-01,272.540938224021,297.072247253302,246.550990058176,41016,"PR","16ª RS APUCARANA","Região Sul"
"38",2028-03-01,273.524578113193,298.839721088248,246.771505025041,41016,"PR","16ª RS APUCARANA","Região Sul"
"39",2028-04-01,274.576055236101,300.688111572783,247.050059628818,41016,"PR","16ª RS APUCARANA","Região Sul"
"40",2028-05-01,275.593613742141,302.50626709412,247.2948658943,41016,"PR","16ª RS APUCARANA","Região Sul"
"41",2028-06-01,276.645090865049,304.368585174525,247.566893543255,41016,"PR","16ª RS APUCARANA","Região Sul"
"42",2028-07-01,277.66264937109,306.200539458061,247.805368768881,41016,"PR","16ª RS APUCARANA","Região Sul"
"43",2028-08-01,278.714126493998,308.076874902483,248.070931858098,41016,"PR","16ª RS APUCARANA","Região Sul"
"44",2028-09-01,279.765603616906,309.960296576085,248.333245083348,41016,"PR","16ª RS APUCARANA","Região Sul"
"45",2028-10-01,280.783162122946,311.813160283697,248.562297747978,41016,"PR","16ª RS APUCARANA","Região Sul"
"46",2028-11-01,281.834639245854,313.710735181131,248.818239320868,41016,"PR","16ª RS APUCARANA","Região Sul"
"47",2028-12-01,282.852197751894,315.577621915308,249.041113430073,41016,"PR","16ª RS APUCARANA","Região Sul"
"48",2029-01-01,283.903674874802,317.489441148046,249.29074454166,41016,"PR","16ª RS APUCARANA","Região Sul"
"49",2029-02-01,284.955151997711,319.408461113877,249.537202938895,41016,"PR","16ª RS APUCARANA","Região Sul"
"50",2029-03-01,285.904873270015,321.220380076221,249.691636691928,41016,"PR","16ª RS APUCARANA","Região Sul"
"51",2029-04-01,286.956350392923,323.153604525553,249.932035998451,41016,"PR","16ª RS APUCARANA","Região Sul"
"52",2029-05-01,287.973908898963,325.055812597983,250.139845391614,41016,"PR","16ª RS APUCARANA","Região Sul"
"53",2029-06-01,289.025386021871,327.003510918082,250.374084493407,41016,"PR","16ª RS APUCARANA","Região Sul"
"54",2029-07-01,290.042944527911,328.920060728843,250.575922903792,41016,"PR","16ª RS APUCARANA","Região Sul"
"55",2029-08-01,291.094421650819,330.882325939808,250.804061346794,41016,"PR","16ª RS APUCARANA","Região Sul"
"56",2029-09-01,292.145898773727,332.851954607861,251.029132119979,41016,"PR","16ª RS APUCARANA","Região Sul"
"57",2029-10-01,293.163457279767,334.790235626364,251.222084093544,41016,"PR","16ª RS APUCARANA","Região Sul"
"58",2029-11-01,294.214934402676,336.774571963455,251.441142872154,41016,"PR","16ª RS APUCARANA","Região Sul"
"59",2029-12-01,295.232492908716,338.727427120448,251.62826935094,41016,"PR","16ª RS APUCARANA","Região Sul"
"60",2030-01-01,296.283970031624,340.726565536366,251.84137452688,41016,"PR","16ª RS APUCARANA","Região Sul"
"61",2030-02-01,297.335447154532,342.733186053607,252.051485662535,41016,"PR","16ª RS APUCARANA","Região Sul"
