"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,296.415272438272,297.106536799885,295.613473944373,21008,"MA","IMPERATRIZ","Região Nordeste"
"2",2025-03-01,296.791664266167,298.177562673073,295.188202616745,21008,"MA","IMPERATRIZ","Região Nordeste"
"3",2025-04-01,297.208383789908,299.292578636805,294.803070330978,21008,"MA","IMPERATRIZ","Região Nordeste"
"4",2025-05-01,297.611660748366,300.39760514521,294.40456401817,21008,"MA","IMPERATRIZ","Região Nordeste"
"5",2025-06-01,298.028380272107,301.519757986753,294.019318292654,21008,"MA","IMPERATRIZ","Região Nordeste"
"6",2025-07-01,298.431657230566,302.631879227587,293.620776730498,21008,"MA","IMPERATRIZ","Região Nordeste"
"7",2025-08-01,298.848376754307,303.761211286565,293.235430032467,21008,"MA","IMPERATRIZ","Região Nordeste"
"8",2025-09-01,299.265096278048,304.894164838757,292.850019642802,21008,"MA","IMPERATRIZ","Região Nordeste"
"9",2025-10-01,299.668373236507,306.017023279503,292.451429898988,21008,"MA","IMPERATRIZ","Região Nordeste"
"10",2025-11-01,300.085092760247,307.157220082993,292.065937087995,21008,"MA","IMPERATRIZ","Região Nordeste"
"11",2025-12-01,300.488369718706,308.287279189018,291.667341981666,21008,"MA","IMPERATRIZ","Região Nordeste"
"12",2026-01-01,300.905089242447,309.434762185742,291.281778889537,21008,"MA","IMPERATRIZ","Região Nordeste"
"13",2026-02-01,301.321808766188,310.585920577124,290.896167569616,21008,"MA","IMPERATRIZ","Região Nordeste"
"14",2026-03-01,301.698200594083,311.699100758957,290.471684045317,21008,"MA","IMPERATRIZ","Região Nordeste"
"15",2026-04-01,302.114920117823,312.857545511316,290.086090526211,21008,"MA","IMPERATRIZ","Região Nordeste"
"16",2026-05-01,302.518197076282,314.005745209288,289.687585262608,21008,"MA","IMPERATRIZ","Região Nordeste"
"17",2026-06-01,302.934916600023,315.171584349354,289.301950968015,21008,"MA","IMPERATRIZ","Região Nordeste"
"18",2026-07-01,303.338193558482,316.327135223704,288.90348043196,21008,"MA","IMPERATRIZ","Região Nordeste"
"19",2026-08-01,303.754913082223,317.500412549065,288.517817057418,21008,"MA","IMPERATRIZ","Região Nordeste"
"20",2026-09-01,304.171632605964,318.677441852432,288.132126220611,21008,"MA","IMPERATRIZ","Região Nordeste"
"21",2026-10-01,304.574909564422,319.844117773261,287.733711621358,21008,"MA","IMPERATRIZ","Região Nordeste"
"22",2026-11-01,304.991629088163,321.028651499858,287.348009106807,21008,"MA","IMPERATRIZ","Região Nordeste"
"23",2026-12-01,305.394906046622,322.202788180969,286.949657239957,21008,"MA","IMPERATRIZ","Região Nordeste"
"24",2027-01-01,305.811625570363,323.39487075079,286.56395443163,21008,"MA","IMPERATRIZ","Região Nordeste"
"25",2027-02-01,306.228345094104,324.590761053984,286.178238670375,21008,"MA","IMPERATRIZ","Região Nordeste"
"26",2027-03-01,306.604736921998,325.74762480886,285.7549275263,21008,"MA","IMPERATRIZ","Região Nordeste"
"27",2027-04-01,307.021456445739,326.951064521254,285.369296188037,21008,"MA","IMPERATRIZ","Região Nordeste"
"28",2027-05-01,307.424733404198,328.143997116304,284.971199498033,21008,"MA","IMPERATRIZ","Região Nordeste"
"29",2027-06-01,307.841452927939,329.355097590681,284.585595516787,21008,"MA","IMPERATRIZ","Região Nordeste"
"30",2027-07-01,308.244729886398,330.555646643872,284.187599091388,21008,"MA","IMPERATRIZ","Região Nordeste"
"31",2027-08-01,308.661449410139,331.774453184419,283.80203342761,21008,"MA","IMPERATRIZ","Região Nordeste"
"32",2027-09-01,309.078168933879,332.997146675395,283.416474278761,21008,"MA","IMPERATRIZ","Região Nordeste"
"33",2027-10-01,309.481445892338,334.209221982255,283.018631298236,21008,"MA","IMPERATRIZ","Região Nordeste"
"34",2027-11-01,309.898165416079,335.439690054911,282.633126774594,21008,"MA","IMPERATRIZ","Região Nordeste"
"35",2027-12-01,310.301442374538,336.659495176738,282.235410271357,21008,"MA","IMPERATRIZ","Região Nordeste"
"36",2028-01-01,310.718161898279,337.897783778417,281.849971036624,21008,"MA","IMPERATRIZ","Região Nordeste"
"37",2028-02-01,311.134881422019,339.140017001609,281.464551916887,21008,"MA","IMPERATRIZ","Região Nordeste"
"38",2028-03-01,311.524715815196,340.356833117143,281.05490009165,21008,"MA","IMPERATRIZ","Região Nordeste"
"39",2028-04-01,311.941435338937,341.606922106571,280.669594932147,21008,"MA","IMPERATRIZ","Região Nordeste"
"40",2028-05-01,312.344712297396,342.846235370599,280.272255556143,21008,"MA","IMPERATRIZ","Região Nordeste"
"41",2028-06-01,312.761431821137,344.104260816234,279.887041747183,21008,"MA","IMPERATRIZ","Região Nordeste"
"42",2028-07-01,313.164708779595,345.351465113273,279.489864122168,21008,"MA","IMPERATRIZ","Região Nordeste"
"43",2028-08-01,313.581428303336,346.617473876873,279.104751923212,21008,"MA","IMPERATRIZ","Região Nordeste"
"44",2028-09-01,313.998147827077,347.887509281147,278.719678158987,21008,"MA","IMPERATRIZ","Região Nordeste"
"45",2028-10-01,314.401424785536,349.146655087347,278.322745456197,21008,"MA","IMPERATRIZ","Região Nordeste"
"46",2028-11-01,314.818144309277,350.424744679696,277.937788566028,21008,"MA","IMPERATRIZ","Região Nordeste"
"47",2028-12-01,315.221421267736,351.691898776379,277.541042118352,21008,"MA","IMPERATRIZ","Região Nordeste"
"48",2029-01-01,315.638140791476,352.978090083145,277.156212079156,21008,"MA","IMPERATRIZ","Região Nordeste"
"49",2029-02-01,316.054860315217,354.26836768214,276.771433207623,21008,"MA","IMPERATRIZ","Região Nordeste"
"50",2029-03-01,316.431252143112,355.517434588846,276.351488326926,21008,"MA","IMPERATRIZ","Região Nordeste"
"51",2029-04-01,316.847971666853,356.815815334119,275.966914662255,21008,"MA","IMPERATRIZ","Região Nordeste"
"52",2029-05-01,317.251248625312,358.103144878334,275.570723003503,21008,"MA","IMPERATRIZ","Região Nordeste"
"53",2029-06-01,317.667968149052,359.409747083922,275.186300390171,21008,"MA","IMPERATRIZ","Região Nordeste"
"54",2029-07-01,318.071245107511,360.705251517655,274.79032776232,21008,"MA","IMPERATRIZ","Região Nordeste"
"55",2029-08-01,318.487964631252,362.020123654016,274.406065793351,21008,"MA","IMPERATRIZ","Região Nordeste"
"56",2029-09-01,318.904684154993,363.339166834602,274.021872045609,21008,"MA","IMPERATRIZ","Região Nordeste"
"57",2029-10-01,319.307961113452,364.647042064761,273.626229554354,21008,"MA","IMPERATRIZ","Região Nordeste"
"58",2029-11-01,319.724680637193,365.974428478107,273.242210722798,21008,"MA","IMPERATRIZ","Região Nordeste"
"59",2029-12-01,320.127957595651,367.290599884027,272.846810142783,21008,"MA","IMPERATRIZ","Região Nordeste"
"60",2030-01-01,320.544677119392,368.626378687299,272.462975551483,21008,"MA","IMPERATRIZ","Região Nordeste"
"61",2030-02-01,320.961396643133,369.966390231787,272.079221089905,21008,"MA","IMPERATRIZ","Região Nordeste"
