"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,334.074018534919,334.853106134739,333.170353744948,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"2",2025-03-01,335.253373593411,336.818872804859,333.442116768778,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"3",2025-04-01,336.559088122456,338.919232571266,333.835308617777,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"4",2025-05-01,337.822682827984,340.985042824177,334.182267601109,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"5",2025-06-01,339.128397357029,343.101258357229,334.566460125562,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"6",2025-07-01,340.391992062557,345.182777148625,334.904688161255,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"7",2025-08-01,341.697706591602,347.314950729811,335.279967124841,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"8",2025-09-01,343.003421120647,349.455191801756,335.650765364908,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"9",2025-10-01,344.267015826175,351.560514239843,335.975998928528,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"10",2025-11-01,345.57273035522,353.716868159138,336.338011311652,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"11",2025-12-01,346.836325060747,355.838154658001,336.654723535078,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"12",2026-01-01,348.142039589793,358.010725237446,337.008034171997,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"13",2026-02-01,349.447754118838,360.191493775431,337.35697012843,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"14",2026-03-01,350.62710917733,362.249938571327,337.579894988203,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"15",2026-04-01,351.932823706375,364.446877918849,337.920473828362,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"16",2026-05-01,353.196418411903,366.608374770643,338.216406688904,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"17",2026-06-01,354.502132940948,368.821792311726,338.548490326556,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"18",2026-07-01,355.765727646476,370.99961635886,338.836187193354,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"19",2026-08-01,357.071442175521,373.229618082028,339.159857480688,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"20",2026-09-01,358.377156704566,375.468003174732,339.479297479233,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"21",2026-10-01,359.640751410094,377.670567199967,339.754736860991,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"22",2026-11-01,360.946465939139,379.925696880638,340.065885387851,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"23",2026-12-01,362.210060644667,382.144852897753,340.333288777855,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"24",2027-01-01,363.515775173712,384.416834739093,340.636226100862,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"25",2027-02-01,364.821489702757,386.697335137532,340.935034345544,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"26",2027-03-01,366.000844761249,388.852132735784,341.111966890201,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"27",2027-04-01,367.306559290295,391.149439377456,341.402895821535,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"28",2027-05-01,368.570153995822,393.41038767673,341.650711445099,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"29",2027-06-01,369.875868524868,395.724817485713,341.933626255585,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"30",2027-07-01,371.139463230395,398.002734088582,342.173678110844,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"31",2027-08-01,372.44517775944,400.334396888416,342.448656903653,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"32",2027-09-01,373.750892288485,402.674770362295,342.719644406863,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
"33",2027-10-01,375.014486994013,404.978397231426,342.948141915357,51002,"MT","BAIXADA CUIABANA","Região Centro-Oeste"
