"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,376.2906197133,377.16815983759,375.272759703347,15008,"PA","METROPOLITANA III","Região Norte"
"2",2025-03-01,377.573274966474,379.33639119671,375.533378503235,15008,"PA","METROPOLITANA III","Região Norte"
"3",2025-04-01,378.993357568202,381.651075337733,375.926156662968,15008,"PA","METROPOLITANA III","Região Norte"
"4",2025-05-01,380.367631053745,383.928254544808,376.268746679533,15008,"PA","METROPOLITANA III","Região Norte"
"5",2025-06-01,381.787713655473,386.260325001967,376.651925561597,15008,"PA","METROPOLITANA III","Região Norte"
"6",2025-07-01,383.161987141016,388.554730731782,376.985207675291,15008,"PA","METROPOLITANA III","Região Norte"
"7",2025-08-01,384.582069742744,390.904299407297,377.358879538116,15008,"PA","METROPOLITANA III","Região Norte"
"8",2025-09-01,386.002152344472,393.262713656672,377.727771471271,15008,"PA","METROPOLITANA III","Região Norte"
"9",2025-10-01,387.376425830015,395.583222349581,378.04720070922,15008,"PA","METROPOLITANA III","Região Norte"
"10",2025-11-01,388.796508431743,397.959304174033,378.406722997006,15008,"PA","METROPOLITANA III","Região Norte"
"11",2025-12-01,390.170781917286,400.297318957579,378.717069772964,15008,"PA","METROPOLITANA III","Região Norte"
"12",2026-01-01,391.590864519014,402.691181932517,379.067312889767,15008,"PA","METROPOLITANA III","Região Norte"
"13",2026-02-01,393.010947120742,405.094033213836,379.41289015373,15008,"PA","METROPOLITANA III","Região Norte"
"14",2026-03-01,394.293602373916,407.363918820037,379.621510716071,15008,"PA","METROPOLITANA III","Região Norte"
"15",2026-04-01,395.713684975644,409.784502395432,379.958182129956,15008,"PA","METROPOLITANA III","Região Norte"
"16",2026-05-01,397.087958461187,412.166611844506,380.246388267592,15008,"PA","METROPOLITANA III","Região Norte"
"17",2026-06-01,398.508041062915,414.605262699343,380.574002659997,15008,"PA","METROPOLITANA III","Região Norte"
"18",2026-07-01,399.882314548458,417.005275543552,380.853433196055,15008,"PA","METROPOLITANA III","Região Norte"
"19",2026-08-01,401.302397150186,419.462109630548,381.172078603843,15008,"PA","METROPOLITANA III","Região Norte"
"20",2026-09-01,402.722479751914,421.92813486346,381.486213469733,15008,"PA","METROPOLITANA III","Região Norte"
"21",2026-10-01,404.096753237457,424.35527509181,381.752583722134,15008,"PA","METROPOLITANA III","Região Norte"
"22",2026-11-01,405.516835839185,426.839659039663,382.057880690221,15008,"PA","METROPOLITANA III","Região Norte"
