"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,74.0449532296605,74.2176320424083,73.8446628347292,35083,"SP","ALTA MOGIANA","Região Sudeste"
"2",2025-03-01,74.0964529209394,74.4424537303437,73.6961356785038,35083,"SP","ALTA MOGIANA","Região Sudeste"
"3",2025-04-01,74.1534704362839,74.6734769010818,73.5533449008186,35083,"SP","ALTA MOGIANA","Região Sudeste"
"4",2025-05-01,74.2086486769399,74.9033162462783,73.4089679321544,35083,"SP","ALTA MOGIANA","Região Sudeste"
"5",2025-06-01,74.2656661922844,75.1356823017245,73.2666483858646,35083,"SP","ALTA MOGIANA","Região Sudeste"
"6",2025-07-01,74.3208444329404,75.366859619537,73.1227520303143,35083,"SP","ALTA MOGIANA","Região Sudeste"
"7",2025-08-01,74.3778619482848,75.600576063662,72.9809027914905,35083,"SP","ALTA MOGIANA","Região Sudeste"
"8",2025-09-01,74.4348794636293,75.8349727087821,72.8392859178627,35083,"SP","ALTA MOGIANA","Região Sudeste"
"9",2025-10-01,74.4900577042853,76.0681732155737,72.6961062109922,35083,"SP","ALTA MOGIANA","Região Sudeste"
"10",2025-11-01,74.5470752196298,76.3039315920747,72.5549582650734,35083,"SP","ALTA MOGIANA","Região Sudeste"
"11",2025-12-01,74.6022534602858,76.5384888678746,72.4122567305126,35083,"SP","ALTA MOGIANA","Região Sudeste"
"12",2026-01-01,74.6592709756303,76.7756165821809,72.2715767790006,35083,"SP","ALTA MOGIANA","Região Sudeste"
"13",2026-02-01,74.7162884909748,77.0134340361738,72.1311280655278,35083,"SP","ALTA MOGIANA","Região Sudeste"
"14",2026-03-01,74.7677881822537,77.2462424245619,71.9855978685897,35083,"SP","ALTA MOGIANA","Região Sudeste"
"15",2026-04-01,74.8248056975982,77.4854318508403,71.8456253359964,35083,"SP","ALTA MOGIANA","Região Sudeste"
"16",2026-05-01,74.8799839382541,77.7234076661579,71.7041220700715,35083,"SP","ALTA MOGIANA","Região Sudeste"
"17",2026-06-01,74.9370014535986,77.9639855966299,71.5646151441936,35083,"SP","ALTA MOGIANA","Região Sudeste"
"18",2026-07-01,74.9921796942546,78.2033448824218,71.4235865411129,35083,"SP","ALTA MOGIANA","Região Sudeste"
"19",2026-08-01,75.0491972095991,78.4453190690412,71.2845442765364,35083,"SP","ALTA MOGIANA","Região Sudeste"
"20",2026-09-01,75.1062147249436,78.6879965455898,71.1457316242037,35083,"SP","ALTA MOGIANA","Região Sudeste"
"21",2026-10-01,75.1613929655996,78.9294477935542,71.005410785648,35083,"SP","ALTA MOGIANA","Região Sudeste"
"22",2026-11-01,75.2184104809441,79.1735332436947,70.8670613829534,35083,"SP","ALTA MOGIANA","Região Sudeste"
"23",2026-12-01,75.2735887216,79.4163873800321,70.7272127177758,35083,"SP","ALTA MOGIANA","Região Sudeste"
"24",2027-01-01,75.3306062369445,79.6618886614893,70.5893256109192,35083,"SP","ALTA MOGIANA","Região Sudeste"
"25",2027-02-01,75.387623752289,79.9081030865621,70.4516669622639,35083,"SP","ALTA MOGIANA","Região Sudeste"
"26",2027-03-01,75.4391234435679,80.1491703164924,70.3090939451095,35083,"SP","ALTA MOGIANA","Região Sudeste"
"27",2027-04-01,75.4961409589124,80.3968033358784,70.1719054419417,35083,"SP","ALTA MOGIANA","Região Sudeste"
"28",2027-05-01,75.5513191995684,80.6431922214935,70.0332397382369,35083,"SP","ALTA MOGIANA","Região Sudeste"
"29",2027-06-01,75.6083367149129,80.8922608718272,69.896511094898,35083,"SP","ALTA MOGIANA","Região Sudeste"
"30",2027-07-01,75.6635149555688,81.1400802300953,69.7583139927911,35083,"SP","ALTA MOGIANA","Região Sudeste"
"31",2027-08-01,75.7205324709133,81.3905925193428,69.6220442447021,35083,"SP","ALTA MOGIANA","Região Sudeste"
"32",2027-09-01,75.7775499862578,81.6418319498787,69.4860012943271,35083,"SP","ALTA MOGIANA","Região Sudeste"
"33",2027-10-01,75.8327282269138,81.8918143167951,69.3485029078558,35083,"SP","ALTA MOGIANA","Região Sudeste"
"34",2027-11-01,75.8897457422583,82.1445094905629,69.212917412613,35083,"SP","ALTA MOGIANA","Região Sudeste"
"35",2027-12-01,75.9449239829143,82.3959423896692,69.0758850952207,35083,"SP","ALTA MOGIANA","Região Sudeste"
"36",2028-01-01,76.0019414982588,82.6501014238292,68.9407560830775,35083,"SP","ALTA MOGIANA","Região Sudeste"
"37",2028-02-01,76.0589590136033,82.904997778152,68.8058526905933,35083,"SP","ALTA MOGIANA","Região Sudeste"
"38",2028-03-01,76.1122979795707,83.1566145042651,68.6678559305202,35083,"SP","ALTA MOGIANA","Região Sudeste"
"39",2028-04-01,76.1693154949152,83.4129823019843,68.5334120585431,35083,"SP","ALTA MOGIANA","Região Sudeste"
"40",2028-05-01,76.2244937355712,83.6680746987893,68.3975426725087,35083,"SP","ALTA MOGIANA","Região Sudeste"
"41",2028-06-01,76.2815112509157,83.9259268321577,68.2635528290876,35083,"SP","ALTA MOGIANA","Região Sudeste"
"42",2028-07-01,76.3366894915716,84.1824982787746,68.1281459097973,35083,"SP","ALTA MOGIANA","Região Sudeste"
"43",2028-08-01,76.3937070069161,84.441843020158,67.9946091132496,35083,"SP","ALTA MOGIANA","Região Sudeste"
"44",2028-09-01,76.4507245222606,84.7019395523163,67.8612962570742,35083,"SP","ALTA MOGIANA","Região Sudeste"
"45",2028-10-01,76.5059027629166,84.9607474340524,67.726578895451,35083,"SP","ALTA MOGIANA","Região Sudeste"
"46",2028-11-01,76.5629202782611,85.2223490780895,67.5937176206459,35083,"SP","ALTA MOGIANA","Região Sudeste"
"47",2028-12-01,76.6180985189171,85.4826567318432,67.4594601551698,35083,"SP","ALTA MOGIANA","Região Sudeste"
