"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,129.024596847658,129.325492630924,128.6755874104,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"2",2025-03-01,129.232018719259,129.835480576273,128.533823281708,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"3",2025-04-01,129.461664362817,130.369523455805,128.413928495691,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"4",2025-05-01,129.68390208239,130.897873804663,128.286413767309,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"5",2025-06-01,129.913547725948,131.43547414432,128.165957565814,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"6",2025-07-01,130.13578544552,131.967357852081,128.037925860613,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"7",2025-08-01,130.365431089078,132.508537230805,127.916917809469,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"8",2025-09-01,130.595076732636,133.051523039813,127.795627562502,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"9",2025-10-01,130.817314452209,133.588755896135,127.666828013579,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"10",2025-11-01,131.046960095767,134.135353386254,127.545000155947,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"11",2025-12-01,131.269197815339,134.676173569378,127.415706793267,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"12",2026-01-01,131.498843458897,135.226404630926,127.293350674313,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"13",2026-02-01,131.728489102456,135.778469609103,127.170724205278,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"14",2026-03-01,131.935910974056,136.309413604218,127.026432942666,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"15",2026-04-01,132.165556617615,136.865109569557,126.90333071426,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"16",2026-05-01,132.387794337187,137.414966832491,126.772871286523,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"17",2026-06-01,132.617439980745,137.97435152143,126.6492636419,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"18",2026-07-01,132.839677700318,138.527872794496,126.51834171249,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"19",2026-08-01,133.069323343876,139.090968539722,126.39423770601,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"20",2026-09-01,133.298968987434,139.655937256686,126.269879371426,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"21",2026-10-01,133.521206707006,140.21500531445,126.13827068327,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"22",2026-11-01,133.750852350564,140.783718869367,126.013429464201,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"23",2026-12-01,133.973090070137,141.346506792187,125.881380186265,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"24",2027-01-01,134.202735713695,141.918987839614,125.756064930275,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"25",2027-02-01,134.432381357253,142.493370303919,125.630506559609,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"26",2027-03-01,134.639803228854,143.04604862543,125.483994800786,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
"27",2027-04-01,134.869448872412,143.624196141559,125.358012913963,22005,"PI","PLANICIE LITORANEA","Região Nordeste"
