"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,224.177628389861,224.700428729742,223.571231548935,21014,"MA","SANTA INES","Região Nordeste"
"2",2025-03-01,224.731355149042,225.780760724003,223.517210168606,21014,"MA","SANTA INES","Região Nordeste"
"3",2025-04-01,225.344409775279,226.924653413234,223.520692910986,21014,"MA","SANTA INES","Região Nordeste"
"4",2025-05-01,225.93768844583,228.052692392848,223.50295850272,21014,"MA","SANTA INES","Região Nordeste"
"5",2025-06-01,226.550743072067,229.204766205287,223.503194480762,21014,"MA","SANTA INES","Região Nordeste"
"6",2025-07-01,227.144021742618,230.340918899805,223.482336668556,21014,"MA","SANTA INES","Região Nordeste"
"7",2025-08-01,227.757076368855,231.501225297831,223.47936086287,21014,"MA","SANTA INES","Região Nordeste"
"8",2025-09-01,228.370130995091,232.665690820067,223.474765950002,21014,"MA","SANTA INES","Região Nordeste"
"9",2025-10-01,228.963409665643,233.814133634004,223.449261021675,21014,"MA","SANTA INES","Região Nordeste"
"10",2025-11-01,229.576464291879,234.986909612051,223.441506407408,21014,"MA","SANTA INES","Região Nordeste"
"11",2025-12-01,230.169742962431,236.143594761917,223.412963361278,21014,"MA","SANTA INES","Região Nordeste"
"12",2026-01-01,230.782797588667,237.324733417422,223.402083321255,21014,"MA","SANTA INES","Região Nordeste"
"13",2026-02-01,231.395852214904,238.510096803715,223.389627443302,21014,"MA","SANTA INES","Região Nordeste"
"14",2026-03-01,231.949578974085,239.638403693744,223.318484119345,21014,"MA","SANTA INES","Região Nordeste"
"15",2026-04-01,232.562633600321,240.83211348009,223.303056854281,21014,"MA","SANTA INES","Região Nordeste"
"16",2026-05-01,233.155912270873,242.009560714477,223.267141838804,21014,"MA","SANTA INES","Região Nordeste"
"17",2026-06-01,233.768966897109,243.211764743358,223.248673207273,21014,"MA","SANTA INES","Região Nordeste"
"18",2026-07-01,234.362245567661,244.397637090562,223.209835965787,21014,"MA","SANTA INES","Região Nordeste"
"19",2026-08-01,234.975300193897,245.608388662369,223.188359280969,21014,"MA","SANTA INES","Região Nordeste"
"20",2026-09-01,235.588354820134,246.823458193949,223.165365571996,21014,"MA","SANTA INES","Região Nordeste"
"21",2026-10-01,236.181633490685,248.022091859466,223.122180741208,21014,"MA","SANTA INES","Região Nordeste"
"22",2026-11-01,236.794688116922,249.245789583722,223.096228578115,21014,"MA","SANTA INES","Região Nordeste"
"23",2026-12-01,237.387966787473,250.452981582667,223.050202717385,21014,"MA","SANTA INES","Região Nordeste"
"24",2027-01-01,238.00102141371,251.685361585226,223.021324738314,21014,"MA","SANTA INES","Região Nordeste"
"25",2027-02-01,238.614076039946,252.922127493451,222.990970943877,21014,"MA","SANTA INES","Região Nordeste"
"26",2027-03-01,239.167802799128,254.100261054968,222.903856090377,21014,"MA","SANTA INES","Região Nordeste"
"27",2027-04-01,239.780857425364,255.345693081542,222.870724785755,21014,"MA","SANTA INES","Região Nordeste"
"28",2027-05-01,240.374136095916,256.57444327417,222.817810177602,21014,"MA","SANTA INES","Região Nordeste"
"29",2027-06-01,240.987190722152,257.828693840585,222.78183308742,21014,"MA","SANTA INES","Região Nordeste"
"30",2027-07-01,241.580469392703,259.066191678494,222.726187757971,21014,"MA","SANTA INES","Região Nordeste"
"31",2027-08-01,242.19352401894,260.329315986008,222.687396598858,21014,"MA","SANTA INES","Região Nordeste"
"32",2027-09-01,242.806578645176,261.596922751783,222.647185625156,21014,"MA","SANTA INES","Região Nordeste"
"33",2027-10-01,243.399857315728,262.847669945228,222.587477827822,21014,"MA","SANTA INES","Região Nordeste"
"34",2027-11-01,244.012911941964,264.124233976385,222.544500006752,21014,"MA","SANTA INES","Região Nordeste"
"35",2027-12-01,244.606190612516,265.383866792725,222.482138768499,21014,"MA","SANTA INES","Região Nordeste"
"36",2028-01-01,245.219245238752,266.669444102584,222.436425170382,21014,"MA","SANTA INES","Região Nordeste"
"37",2028-02-01,245.832299864989,267.959574235821,222.389330993538,21014,"MA","SANTA INES","Região Nordeste"
"38",2028-03-01,246.405802579855,269.211058930935,222.305180649509,21014,"MA","SANTA INES","Região Nordeste"
"39",2028-04-01,247.018857206092,270.510236707636,222.255445216199,21014,"MA","SANTA INES","Região Nordeste"
"40",2028-05-01,247.612135876643,271.792302782928,222.186606953485,21014,"MA","SANTA INES","Região Nordeste"
"41",2028-06-01,248.22519050288,273.100635192162,222.134212177138,21014,"MA","SANTA INES","Região Nordeste"
"42",2028-07-01,248.818469173431,274.391783196629,222.062825697616,21014,"MA","SANTA INES","Região Nordeste"
"43",2028-08-01,249.431523799668,275.709327406556,222.007801764944,21014,"MA","SANTA INES","Região Nordeste"
"44",2028-09-01,250.044578425904,277.031524548187,221.951450690238,21014,"MA","SANTA INES","Região Nordeste"
"45",2028-10-01,250.637857096456,278.336427715559,221.876273461318,21014,"MA","SANTA INES","Região Nordeste"
"46",2028-11-01,251.250911722692,279.66792315652,221.817338173496,21014,"MA","SANTA INES","Região Nordeste"
"47",2028-12-01,251.844190393244,280.982051153087,221.739686256366,21014,"MA","SANTA INES","Região Nordeste"
"48",2029-01-01,252.45724501948,282.322902901331,221.67819632344,21014,"MA","SANTA INES","Região Nordeste"
"49",2029-02-01,253.070299645717,283.668480449568,221.615416593723,21014,"MA","SANTA INES","Região Nordeste"
"50",2029-03-01,253.624026404898,284.952142390737,221.499541204488,21014,"MA","SANTA INES","Região Nordeste"
"51",2029-04-01,254.237081031134,286.30706038312,221.434344287582,21014,"MA","SANTA INES","Região Nordeste"
"52",2029-05-01,254.830359701686,287.64442571959,221.350701598574,21014,"MA","SANTA INES","Região Nordeste"
"53",2029-06-01,255.443414327922,289.008846163472,221.283022514098,21014,"MA","SANTA INES","Região Nordeste"
"54",2029-07-01,256.036692998474,290.355639393139,221.197004980597,21014,"MA","SANTA INES","Região Nordeste"
"55",2029-08-01,256.64974762471,291.729621489605,221.12687245213,21014,"MA","SANTA INES","Região Nordeste"
"56",2029-09-01,257.262802250947,293.108432932155,221.055500853797,21014,"MA","SANTA INES","Região Nordeste"
"57",2029-10-01,257.856080921498,294.469504795804,220.965950689663,21014,"MA","SANTA INES","Região Nordeste"
"58",2029-11-01,258.469135547735,295.857967463738,220.892168411656,21014,"MA","SANTA INES","Região Nordeste"
"59",2029-12-01,259.062414218286,297.228615208368,220.800313344166,21014,"MA","SANTA INES","Região Nordeste"
"60",2030-01-01,259.675468844523,298.6267891712,220.724148517844,21014,"MA","SANTA INES","Região Nordeste"
"61",2030-02-01,260.288523470759,300.029867935518,220.646780158759,21014,"MA","SANTA INES","Região Nordeste"
