"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,213.623255466601,214.121442156177,213.045408032878,21002,"MA","BACABAL","Região Nordeste"
"2",2025-03-01,214.783773875707,215.78672822343,213.62337220075,21002,"MA","BACABAL","Região Nordeste"
"3",2025-04-01,216.068633542931,217.583830142919,214.319985723223,21002,"MA","BACABAL","Região Nordeste"
"4",2025-05-01,217.312046124116,219.346305385812,214.970267072837,21002,"MA","BACABAL","Região Nordeste"
"5",2025-06-01,218.596905791341,221.157750381623,215.656351797677,21002,"MA","BACABAL","Região Nordeste"
"6",2025-07-01,219.840318372526,222.934420887082,216.296372966057,21002,"MA","BACABAL","Região Nordeste"
"7",2025-08-01,221.12517803975,224.760303725973,216.972022326896,21002,"MA","BACABAL","Região Nordeste"
"8",2025-09-01,222.410037706975,226.593490326118,217.642433819709,21002,"MA","BACABAL","Região Nordeste"
"9",2025-10-01,223.65345028816,228.391679656354,218.267181925778,21002,"MA","BACABAL","Região Nordeste"
"10",2025-11-01,224.938309955384,230.239447553175,218.927297186994,21002,"MA","BACABAL","Região Nordeste"
"11",2025-12-01,226.181722536569,232.0520687984,219.542013818478,21002,"MA","BACABAL","Região Nordeste"
"12",2026-01-01,227.466582203794,233.91451419661,220.191924533584,21002,"MA","BACABAL","Região Nordeste"
"13",2026-02-01,228.751441871018,235.784384302512,220.836712877751,21002,"MA","BACABAL","Região Nordeste"
"14",2026-03-01,229.911960280124,237.53324060909,221.356687422144,21002,"MA","BACABAL","Região Nordeste"
"15",2026-04-01,231.196819947349,239.417734120977,221.991623632699,21002,"MA","BACABAL","Região Nordeste"
"16",2026-05-01,232.440232528534,241.266704407001,222.581816002596,21002,"MA","BACABAL","Região Nordeste"
"17",2026-06-01,233.725092195758,243.166117779671,223.206772997018,21002,"MA","BACABAL","Região Nordeste"
"18",2026-07-01,234.968504776943,245.029856319619,223.787245600726,21002,"MA","BACABAL","Região Nordeste"
"19",2026-08-01,236.253364444168,246.944287800947,224.402312674531,21002,"MA","BACABAL","Região Nordeste"
"20",2026-09-01,237.538224111392,248.866315880451,225.01241481827,21002,"MA","BACABAL","Região Nordeste"
"21",2026-10-01,238.781636692577,250.752440631485,225.578419085259,21002,"MA","BACABAL","Região Nordeste"
"22",2026-11-01,240.066496359802,252.689635538833,226.178764277805,21002,"MA","BACABAL","Região Nordeste"
"23",2026-12-01,241.309908940987,254.590773903125,226.735267315331,21002,"MA","BACABAL","Região Nordeste"
"24",2027-01-01,242.594768608211,256.543235374219,227.325943175434,21002,"MA","BACABAL","Região Nordeste"
"25",2027-02-01,243.879628275436,258.503418823494,227.911764490654,21002,"MA","BACABAL","Região Nordeste"
"26",2027-03-01,245.040146684542,260.339245135704,228.376867428141,21002,"MA","BACABAL","Região Nordeste"
"27",2027-04-01,246.325006351766,262.314640733092,228.953358862528,21002,"MA","BACABAL","Região Nordeste"
"28",2027-05-01,247.568418932951,264.253593550691,229.486640583328,21002,"MA","BACABAL","Região Nordeste"
"29",2027-06-01,248.853278600176,266.244506968032,230.053677999349,21002,"MA","BACABAL","Região Nordeste"
"30",2027-07-01,250.096691181361,268.198822109353,230.57775629684,21002,"MA","BACABAL","Região Nordeste"
"31",2027-08-01,251.381550848585,270.205355196849,231.135425021014,21002,"MA","BACABAL","Região Nordeste"
"32",2027-09-01,252.66641051581,272.219788452539,231.688389652588,21002,"MA","BACABAL","Região Nordeste"
"33",2027-10-01,253.909823096995,274.197389075206,232.198768488007,21002,"MA","BACABAL","Região Nordeste"
"34",2027-11-01,255.194682764219,276.227596169079,232.742491486074,21002,"MA","BACABAL","Região Nordeste"
"35",2027-12-01,256.438095345404,278.220813485179,233.24387568156,21002,"MA","BACABAL","Região Nordeste"
"36",2028-01-01,257.722955012629,280.266897807219,233.778440764473,21002,"MA","BACABAL","Região Nordeste"
"37",2028-02-01,259.007814679853,282.321012265193,234.308407236906,21002,"MA","BACABAL","Região Nordeste"
"38",2028-03-01,260.209780174999,284.292617023071,234.759009661817,21002,"MA","BACABAL","Região Nordeste"
"39",2028-04-01,261.494639842223,286.362659602465,235.280044030378,21002,"MA","BACABAL","Região Nordeste"
"40",2028-05-01,262.738052423408,288.395316505954,235.75935072345,21002,"MA","BACABAL","Região Nordeste"
"41",2028-06-01,264.022912090633,290.48149726931,236.271433431677,21002,"MA","BACABAL","Região Nordeste"
