".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
1,"PROPHET","Test",5.07430837239426,14.1967168102341,0.634288546549282,14.0536255963019,6.41956113584193,0.227937704798951
3,"XGBOOST","Test",5.83333333333333,16.2871225007553,0.729166666666667,16.0289883434775,7.20321257540613,NA
2,"EARTH","Test",6.01600185172381,17.7984050736666,0.752000231465476,16.5130682557451,7.26463963297607,0.0566913202443312
