".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
1,"PROPHET","Test",19.2097253517305,7.52644655088645,0.73760214205309,7.44033147205381,23.764822640255,0.335472024786701
3,"XGBOOST","Test",26.4105504353841,9.87618484373161,1.01409459100807,10.2352855984668,30.9946543554068,NA
2,"EARTH","Test",29.7199559598736,11.0515736354301,1.14116692333404,11.6407348952723,34.2309552032881,0.0481433621351617
