".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
2,"XGBOOST","Test",76.0604248046875,8.46089062405706,1.24423170021893,7.93217004922667,100.154651040586,NA
1,"PROPHET","Test",89.5816083782604,9.58865434633812,1.46541749125177,9.02934157471719,101.193242880575,0.584806024498711
