".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
1,"PROPHET","Test",10.9100329528295,8.87175560277457,0.570297177079722,8.57868568217741,13.0909834711053,0.280163250633875
2,"EARTH","Test",12.1859322397577,9.25129199745884,0.63699191253279,9.52217006370983,14.9312365118058,0.0233364065575258
3,"XGBOOST","Test",12.947514851888,10.2018301309416,0.676801912712328,10.1342218314774,14.6164502998605,NA
