".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
1,"PROPHET","Test",73.3215608332044,4.44890497199624,0.810377654571697,4.32800200496786,88.2077943151101,0.761787009197462
2,"EARTH","Test",101.066249035209,5.99682969164578,1.11702245449774,6.1668566979873,126.274800286128,0.215391236349726
3,"XGBOOST","Test",110.617370605469,7.03038903806286,1.22258506675915,6.73708196625914,136.727142376113,NA
