".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
1,"PROPHET","Test",7.84420938144181,6.95175949369779,0.710302424303786,6.92857875697875,11.3692551533232,0.337240635271291
2,"EARTH","Test",12.5302404438532,10.706861198508,1.1346280716875,11.3274822267514,14.8916286654466,0.301157529069371
3,"XGBOOST","Test",18.8926035563151,15.9255136988021,1.71074756612302,17.6954295141154,22.080636061904,NA
