".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
2,"XGBOOST","Test",22.4289868672689,10.1337861959717,0.865548150918094,10.1210996962812,26.0034045494643,NA
1,"PROPHET","Test",25.7454958167819,11.6442507559229,0.99353423454024,11.7030251570237,29.5799307025485,0.0195566906174846
