".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
2,"XGBOOST","Test",19.8631413777669,7.81184924706623,1.11973591100157,7.42018996698358,24.6325383748986,NA
1,"PROPHET","Test",28.6871539151277,11.051341223767,1.61716799031357,10.305403071461,32.6129977950747,0.325173238781689
