".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
2,"XGBOOST","Test",11.2570012410482,11.2279145058868,0.880649756952749,10.774088250733,13.8571418201961,NA
1,"PROPHET","Test",12.1171897797024,12.1475985391508,0.947943418139981,11.4787147800133,13.9309318400753,0.188510762859649
