".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
1,"PROPHET","Test",13.5666770386861,11.7177241585976,0.766667252800441,10.7719775325997,16.7107948205815,0.38567702427556
2,"XGBOOST","Test",13.7828954060872,10.9494590782411,0.778885981179377,11.1920880358653,16.9053245844216,NA
