".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
2,"XGBOOST","Test",6.37240282694499,15.1948511126795,0.621039258558198,14.6507994238775,7.59546736193913,NA
1,"PROPHET","Test",6.77812666863456,15.8744813581563,0.660580141434724,15.6174478545761,8.49108713843495,0.00612927608554145
