".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
1,"PROPHET","Test",34.1483750162122,4.97220717018082,0.715312044966194,4.8545082677653,44.1877415934271,0.457589409166884
2,"XGBOOST","Test",50.1666666666667,6.97870648599421,1.05085003035823,7.01077171850286,59.0398949962714,NA
