"cod_regsaude",".index",".value",".model_id",".model_desc",".key","tipo",".conf_lo",".conf_hi"
43028,2017-04-01,344,0,"Dados Históricos","actual","histórico",NA,NA
43028,2011-05-01,304,0,"Dados Históricos","actual","histórico",NA,NA
43028,2013-11-01,281,0,"Dados Históricos","actual","histórico",NA,NA
43028,2012-06-01,309,0,"Dados Históricos","actual","histórico",NA,NA
43028,2008-12-01,295,0,"Dados Históricos","actual","histórico",NA,NA
43028,2012-07-01,346,0,"Dados Históricos","actual","histórico",NA,NA
43028,2015-02-01,382,0,"Dados Históricos","actual","histórico",NA,NA
43028,2022-02-01,296,0,"Dados Históricos","actual","histórico",NA,NA
43028,2003-11-01,302,0,"Dados Históricos","actual","histórico",NA,NA
43028,2023-01-01,287,0,"Dados Históricos","actual","histórico",NA,NA
43028,2018-10-01,338,0,"Dados Históricos","actual","histórico",NA,NA
43028,2013-09-01,306,0,"Dados Históricos","actual","histórico",NA,NA
43028,2022-08-01,291,0,"Dados Históricos","actual","histórico",NA,NA
43028,2022-06-01,302,0,"Dados Históricos","actual","histórico",NA,NA
43028,2002-08-01,366,0,"Dados Históricos","actual","histórico",NA,NA
43028,2011-01-01,344,0,"Dados Históricos","actual","histórico",NA,NA
43028,2002-07-01,367,0,"Dados Históricos","actual","histórico",NA,NA
43028,2002-02-01,366,0,"Dados Históricos","actual","histórico",NA,NA
43028,2020-06-01,315,0,"Dados Históricos","actual","histórico",NA,NA
43028,2002-12-01,289,0,"Dados Históricos","actual","histórico",NA,NA
43028,2003-01-01,331,0,"Dados Históricos","actual","histórico",NA,NA
43028,2001-08-01,382,0,"Dados Históricos","actual","histórico",NA,NA
43028,2010-02-01,315,0,"Dados Históricos","actual","histórico",NA,NA
43028,2003-06-01,376,0,"Dados Históricos","actual","histórico",NA,NA
43028,2021-07-01,275,0,"Dados Históricos","actual","histórico",NA,NA
43028,2000-11-01,404,0,"Dados Históricos","actual","histórico",NA,NA
43028,2023-11-01,283,0,"Dados Históricos","actual","histórico",NA,NA
43028,2000-12-01,379,0,"Dados Históricos","actual","histórico",NA,NA
43028,2004-09-01,374,0,"Dados Históricos","actual","histórico",NA,NA
43028,2012-09-01,356,0,"Dados Históricos","actual","histórico",NA,NA
43028,2005-10-01,347,0,"Dados Históricos","actual","histórico",NA,NA
43028,2009-12-01,291,0,"Dados Históricos","actual","histórico",NA,NA
43028,2009-10-01,310,0,"Dados Históricos","actual","histórico",NA,NA
43028,2019-05-01,381,0,"Dados Históricos","actual","histórico",NA,NA
43028,2018-04-01,374,0,"Dados Históricos","actual","histórico",NA,NA
43028,2017-09-01,312,0,"Dados Históricos","actual","histórico",NA,NA
43028,2003-03-01,345,0,"Dados Históricos","actual","histórico",NA,NA
43028,2017-05-01,322,0,"Dados Históricos","actual","histórico",NA,NA
43028,2007-03-01,363,0,"Dados Históricos","actual","histórico",NA,NA
43028,2010-01-01,256,0,"Dados Históricos","actual","histórico",NA,NA
43028,2009-06-01,288,0,"Dados Históricos","actual","histórico",NA,NA
43028,2017-03-01,386,0,"Dados Históricos","actual","histórico",NA,NA
43028,2000-04-01,421,0,"Dados Históricos","actual","histórico",NA,NA
43028,2017-02-01,316,0,"Dados Históricos","actual","histórico",NA,NA
43028,2008-02-01,310,0,"Dados Históricos","actual","histórico",NA,NA
43028,2016-08-01,327,0,"Dados Históricos","actual","histórico",NA,NA
43028,2022-09-01,270,0,"Dados Históricos","actual","histórico",NA,NA
43028,2007-12-01,260,0,"Dados Históricos","actual","histórico",NA,NA
43028,2015-05-01,366,0,"Dados Históricos","actual","histórico",NA,NA
43028,2003-04-01,358,0,"Dados Históricos","actual","histórico",NA,NA
43028,2015-09-01,323,0,"Dados Históricos","actual","histórico",NA,NA
43028,2003-05-01,364,0,"Dados Históricos","actual","histórico",NA,NA
43028,2007-11-01,275,0,"Dados Históricos","actual","histórico",NA,NA
43028,2005-11-01,327,0,"Dados Históricos","actual","histórico",NA,NA
43028,2001-12-01,326,0,"Dados Históricos","actual","histórico",NA,NA
43028,2022-12-01,299,0,"Dados Históricos","actual","histórico",NA,NA
43028,2005-05-01,400,0,"Dados Históricos","actual","histórico",NA,NA
43028,2020-11-01,303,0,"Dados Históricos","actual","histórico",NA,NA
43028,2018-05-01,366,0,"Dados Históricos","actual","histórico",NA,NA
43028,2008-01-01,273,0,"Dados Históricos","actual","histórico",NA,NA
43028,2010-06-01,298,0,"Dados Históricos","actual","histórico",NA,NA
43028,2023-04-01,299,0,"Dados Históricos","actual","histórico",NA,NA
43028,2021-01-01,319,0,"Dados Históricos","actual","histórico",NA,NA
43028,2023-09-01,279,0,"Dados Históricos","actual","histórico",NA,NA
43028,2009-07-01,302,0,"Dados Históricos","actual","histórico",NA,NA
43028,2000-10-01,405,0,"Dados Históricos","actual","histórico",NA,NA
43028,2012-01-01,300,0,"Dados Históricos","actual","histórico",NA,NA
43028,2018-09-01,283,0,"Dados Históricos","actual","histórico",NA,NA
43028,2016-10-01,272,0,"Dados Históricos","actual","histórico",NA,NA
43028,2008-11-01,277,0,"Dados Históricos","actual","histórico",NA,NA
43028,2005-07-01,392,0,"Dados Históricos","actual","histórico",NA,NA
43028,2003-09-01,342,0,"Dados Históricos","actual","histórico",NA,NA
43028,2018-03-01,373,0,"Dados Históricos","actual","histórico",NA,NA
43028,2001-06-01,392,0,"Dados Históricos","actual","histórico",NA,NA
43028,2015-10-01,312,0,"Dados Históricos","actual","histórico",NA,NA
43028,2007-06-01,352,0,"Dados Históricos","actual","histórico",NA,NA
43028,2014-02-01,309,0,"Dados Históricos","actual","histórico",NA,NA
43028,2023-08-01,311,0,"Dados Históricos","actual","histórico",NA,NA
43028,2001-05-01,434,0,"Dados Históricos","actual","histórico",NA,NA
43028,2006-06-01,364,0,"Dados Históricos","actual","histórico",NA,NA
43028,2014-07-01,341,0,"Dados Históricos","actual","histórico",NA,NA
43028,2015-07-01,310,0,"Dados Históricos","actual","histórico",NA,NA
