"cod_regsaude",".index",".value",".model_id",".model_desc",".key","tipo",".conf_lo",".conf_hi"
28002,2005-02-01,349,0,"Dados Históricos","actual","histórico",NA,NA
28002,2003-10-01,360,0,"Dados Históricos","actual","histórico",NA,NA
28002,2015-06-01,324,0,"Dados Históricos","actual","histórico",NA,NA
28002,2022-01-01,273,0,"Dados Históricos","actual","histórico",NA,NA
28002,2003-07-01,389,0,"Dados Históricos","actual","histórico",NA,NA
28002,2011-11-01,349,0,"Dados Históricos","actual","histórico",NA,NA
28002,2014-01-01,296,0,"Dados Históricos","actual","histórico",NA,NA
28002,2010-10-01,319,0,"Dados Históricos","actual","histórico",NA,NA
28002,2013-10-01,285,0,"Dados Históricos","actual","histórico",NA,NA
28002,2001-05-01,468,0,"Dados Históricos","actual","histórico",NA,NA
28002,2022-02-01,250,0,"Dados Históricos","actual","histórico",NA,NA
28002,2010-01-01,301,0,"Dados Históricos","actual","histórico",NA,NA
28002,2019-11-01,242,0,"Dados Históricos","actual","histórico",NA,NA
28002,2019-05-01,336,0,"Dados Históricos","actual","histórico",NA,NA
28002,2020-12-01,270,0,"Dados Históricos","actual","histórico",NA,NA
28002,2010-12-01,314,0,"Dados Históricos","actual","histórico",NA,NA
28002,2014-08-01,309,0,"Dados Históricos","actual","histórico",NA,NA
28002,2016-06-01,362,0,"Dados Históricos","actual","histórico",NA,NA
28002,2014-07-01,331,0,"Dados Históricos","actual","histórico",NA,NA
28002,2006-08-01,381,0,"Dados Históricos","actual","histórico",NA,NA
28002,2009-10-01,317,0,"Dados Históricos","actual","histórico",NA,NA
28002,2001-09-01,417,0,"Dados Históricos","actual","histórico",NA,NA
28002,2011-09-01,351,0,"Dados Históricos","actual","histórico",NA,NA
28002,2016-01-01,277,0,"Dados Históricos","actual","histórico",NA,NA
28002,2002-10-01,348,0,"Dados Históricos","actual","histórico",NA,NA
28002,2019-04-01,328,0,"Dados Históricos","actual","histórico",NA,NA
28002,2001-01-01,423,0,"Dados Históricos","actual","histórico",NA,NA
