"cod_regsaude",".index",".value",".model_id",".model_desc",".key","tipo",".conf_lo",".conf_hi"
43023,2021-07-01,530,0,"Dados Históricos","actual","histórico",NA,NA
43023,2014-10-01,600,0,"Dados Históricos","actual","histórico",NA,NA
43023,2006-02-01,545,0,"Dados Históricos","actual","histórico",NA,NA
43023,2016-10-01,566,0,"Dados Históricos","actual","histórico",NA,NA
43023,2022-04-01,597,0,"Dados Históricos","actual","histórico",NA,NA
43023,2014-03-01,755,0,"Dados Históricos","actual","histórico",NA,NA
43023,2019-09-01,630,0,"Dados Históricos","actual","histórico",NA,NA
43023,2021-12-01,513,0,"Dados Históricos","actual","histórico",NA,NA
43023,2018-07-01,619,0,"Dados Históricos","actual","histórico",NA,NA
43023,2001-11-01,530,0,"Dados Históricos","actual","histórico",NA,NA
43023,2007-07-01,546,0,"Dados Históricos","actual","histórico",NA,NA
43023,2008-12-01,591,0,"Dados Históricos","actual","histórico",NA,NA
43023,2020-10-01,530,0,"Dados Históricos","actual","histórico",NA,NA
43023,2004-03-01,596,0,"Dados Históricos","actual","histórico",NA,NA
43023,2003-03-01,563,0,"Dados Históricos","actual","histórico",NA,NA
43023,2018-11-01,581,0,"Dados Históricos","actual","histórico",NA,NA
43023,2011-12-01,619,0,"Dados Históricos","actual","histórico",NA,NA
43023,2006-06-01,603,0,"Dados Históricos","actual","histórico",NA,NA
43023,2000-01-01,617,0,"Dados Históricos","actual","histórico",NA,NA
43023,2022-08-01,554,0,"Dados Históricos","actual","histórico",NA,NA
43023,2008-06-01,586,0,"Dados Históricos","actual","histórico",NA,NA
43023,2004-07-01,582,0,"Dados Históricos","actual","histórico",NA,NA
43023,2014-05-01,620,0,"Dados Históricos","actual","histórico",NA,NA
43023,2022-05-01,600,0,"Dados Históricos","actual","histórico",NA,NA
43023,2015-07-01,686,0,"Dados Históricos","actual","histórico",NA,NA
43023,2000-05-01,682,0,"Dados Históricos","actual","histórico",NA,NA
43023,2012-04-01,647,0,"Dados Históricos","actual","histórico",NA,NA
43023,2023-04-01,571,0,"Dados Históricos","actual","histórico",NA,NA
43023,2023-08-01,516,0,"Dados Históricos","actual","histórico",NA,NA
43023,2019-11-01,561,0,"Dados Históricos","actual","histórico",NA,NA
43023,2021-11-01,520,0,"Dados Históricos","actual","histórico",NA,NA
43023,2002-04-01,618,0,"Dados Históricos","actual","histórico",NA,NA
43023,2012-06-01,651,0,"Dados Históricos","actual","histórico",NA,NA
43023,2015-04-01,702,0,"Dados Históricos","actual","histórico",NA,NA
43023,2005-04-01,588,0,"Dados Históricos","actual","histórico",NA,NA
43023,2006-04-01,642,0,"Dados Históricos","actual","histórico",NA,NA
43023,2007-12-01,579,0,"Dados Históricos","actual","histórico",NA,NA
43023,2017-05-01,630,0,"Dados Históricos","actual","histórico",NA,NA
43023,2008-11-01,557,0,"Dados Históricos","actual","histórico",NA,NA
43023,2017-12-01,575,0,"Dados Históricos","actual","histórico",NA,NA
43023,2010-12-01,642,0,"Dados Históricos","actual","histórico",NA,NA
43023,2008-08-01,590,0,"Dados Históricos","actual","histórico",NA,NA
43023,2012-12-01,608,0,"Dados Históricos","actual","histórico",NA,NA
43023,2007-05-01,598,0,"Dados Históricos","actual","histórico",NA,NA
43023,2010-11-01,570,0,"Dados Históricos","actual","histórico",NA,NA
43023,2016-07-01,604,0,"Dados Históricos","actual","histórico",NA,NA
43023,2017-09-01,609,0,"Dados Históricos","actual","histórico",NA,NA
43023,2011-07-01,623,0,"Dados Históricos","actual","histórico",NA,NA
43023,2021-06-01,586,0,"Dados Históricos","actual","histórico",NA,NA
43023,2019-06-01,602,0,"Dados Históricos","actual","histórico",NA,NA
43023,2009-06-01,569,0,"Dados Históricos","actual","histórico",NA,NA
43023,2023-12-01,510,0,"Dados Históricos","actual","histórico",NA,NA
43023,2015-12-01,660,0,"Dados Históricos","actual","histórico",NA,NA
43023,2000-08-01,608,0,"Dados Históricos","actual","histórico",NA,NA
43023,2004-04-01,632,0,"Dados Históricos","actual","histórico",NA,NA
43023,2007-08-01,587,0,"Dados Históricos","actual","histórico",NA,NA
43023,2006-03-01,605,0,"Dados Históricos","actual","histórico",NA,NA
43023,2010-05-01,619,0,"Dados Históricos","actual","histórico",NA,NA
43023,2004-12-01,616,0,"Dados Históricos","actual","histórico",NA,NA
43023,2009-12-01,615,0,"Dados Históricos","actual","histórico",NA,NA
43023,2023-05-01,639,0,"Dados Históricos","actual","histórico",NA,NA
43023,2007-09-01,572,0,"Dados Históricos","actual","histórico",NA,NA
43023,2008-05-01,600,0,"Dados Históricos","actual","histórico",NA,NA
43023,2016-02-01,685,0,"Dados Históricos","actual","histórico",NA,NA
43023,2019-03-01,609,0,"Dados Históricos","actual","histórico",NA,NA
43023,2016-12-01,652,0,"Dados Históricos","actual","histórico",NA,NA
43023,2022-02-01,546,0,"Dados Históricos","actual","histórico",NA,NA
43023,2015-01-01,695,0,"Dados Históricos","actual","histórico",NA,NA
43023,2003-01-01,607,0,"Dados Históricos","actual","histórico",NA,NA
43023,2021-05-01,543,0,"Dados Históricos","actual","histórico",NA,NA
43023,2014-01-01,663,0,"Dados Históricos","actual","histórico",NA,NA
43023,2008-01-01,636,0,"Dados Históricos","actual","histórico",NA,NA
43023,2009-08-01,586,0,"Dados Históricos","actual","histórico",NA,NA
43023,2007-03-01,617,0,"Dados Históricos","actual","histórico",NA,NA
43023,2016-06-01,592,0,"Dados Históricos","actual","histórico",NA,NA
43023,2004-09-01,631,0,"Dados Históricos","actual","histórico",NA,NA
43023,2017-08-01,578,0,"Dados Históricos","actual","histórico",NA,NA
43023,2002-01-01,601,0,"Dados Históricos","actual","histórico",NA,NA
43023,2009-01-01,670,0,"Dados Históricos","actual","histórico",NA,NA
43023,2021-04-01,559,0,"Dados Históricos","actual","histórico",NA,NA
43023,2006-05-01,612,0,"Dados Históricos","actual","histórico",NA,NA
43023,2021-08-01,543,0,"Dados Históricos","actual","histórico",NA,NA
43023,2008-02-01,564,0,"Dados Históricos","actual","histórico",NA,NA
43023,2014-11-01,617,0,"Dados Históricos","actual","histórico",NA,NA
43023,2020-09-01,601,0,"Dados Históricos","actual","histórico",NA,NA
43023,2019-10-01,570,0,"Dados Históricos","actual","histórico",NA,NA
43023,2002-10-01,598,0,"Dados Históricos","actual","histórico",NA,NA
43023,2000-12-01,630,0,"Dados Históricos","actual","histórico",NA,NA
43023,2020-03-01,671,0,"Dados Históricos","actual","histórico",NA,NA
43023,2018-01-01,652,0,"Dados Históricos","actual","histórico",NA,NA
43023,2009-10-01,594,0,"Dados Históricos","actual","histórico",NA,NA
43023,2005-12-01,620,0,"Dados Históricos","actual","histórico",NA,NA
43023,2011-01-01,671,0,"Dados Históricos","actual","histórico",NA,NA
43023,2016-05-01,692,0,"Dados Históricos","actual","histórico",NA,NA
43023,2022-11-01,526,0,"Dados Históricos","actual","histórico",NA,NA
43023,2004-08-01,599,0,"Dados Históricos","actual","histórico",NA,NA
43023,2005-09-01,659,0,"Dados Históricos","actual","histórico",NA,NA
43023,2010-08-01,583,0,"Dados Históricos","actual","histórico",NA,NA
43023,2013-02-01,587,0,"Dados Históricos","actual","histórico",NA,NA
43023,2001-01-01,629,0,"Dados Históricos","actual","histórico",NA,NA
43023,2002-09-01,601,0,"Dados Históricos","actual","histórico",NA,NA
43023,2013-01-01,709,0,"Dados Históricos","actual","histórico",NA,NA
43023,2019-01-01,629,0,"Dados Históricos","actual","histórico",NA,NA
43023,2014-02-01,670,0,"Dados Históricos","actual","histórico",NA,NA
43023,2010-03-01,659,0,"Dados Históricos","actual","histórico",NA,NA
43023,2023-07-01,554,0,"Dados Históricos","actual","histórico",NA,NA
43023,2009-09-01,668,0,"Dados Históricos","actual","histórico",NA,NA
43023,2007-10-01,566,0,"Dados Históricos","actual","histórico",NA,NA
43023,2015-05-01,688,0,"Dados Históricos","actual","histórico",NA,NA
43023,2021-01-01,585,0,"Dados Históricos","actual","histórico",NA,NA
43023,2022-12-01,585,0,"Dados Históricos","actual","histórico",NA,NA
43023,2001-08-01,612,0,"Dados Históricos","actual","histórico",NA,NA
43023,2013-10-01,645,0,"Dados Históricos","actual","histórico",NA,NA
43023,2010-06-01,606,0,"Dados Históricos","actual","histórico",NA,NA
43023,2021-10-01,546,0,"Dados Históricos","actual","histórico",NA,NA
43023,2008-09-01,631,0,"Dados Históricos","actual","histórico",NA,NA
43023,2015-09-01,671,0,"Dados Históricos","actual","histórico",NA,NA
43023,2016-01-01,668,0,"Dados Históricos","actual","histórico",NA,NA
43023,2005-01-01,595,0,"Dados Históricos","actual","histórico",NA,NA
43023,2000-10-01,622,0,"Dados Históricos","actual","histórico",NA,NA
43023,2022-09-01,561,0,"Dados Históricos","actual","histórico",NA,NA
43023,2015-03-01,735,0,"Dados Históricos","actual","histórico",NA,NA
43023,2004-06-01,603,0,"Dados Históricos","actual","histórico",NA,NA
43023,2001-02-01,573,0,"Dados Históricos","actual","histórico",NA,NA
43023,2012-03-01,661,0,"Dados Históricos","actual","histórico",NA,NA
43023,2013-04-01,651,0,"Dados Históricos","actual","histórico",NA,NA
43023,2004-01-01,653,0,"Dados Históricos","actual","histórico",NA,NA
43023,2004-11-01,592,0,"Dados Históricos","actual","histórico",NA,NA
43023,2017-02-01,590,0,"Dados Históricos","actual","histórico",NA,NA
43023,2020-06-01,585,0,"Dados Históricos","actual","histórico",NA,NA
43023,2001-03-01,648,0,"Dados Históricos","actual","histórico",NA,NA
43023,2015-02-01,682,0,"Dados Históricos","actual","histórico",NA,NA
43023,2015-10-01,577,0,"Dados Históricos","actual","histórico",NA,NA
43023,2005-07-01,591,0,"Dados Históricos","actual","histórico",NA,NA
43023,2013-11-01,591,0,"Dados Históricos","actual","histórico",NA,NA
43023,2005-10-01,603,0,"Dados Históricos","actual","histórico",NA,NA
43023,2023-11-01,526,0,"Dados Históricos","actual","histórico",NA,NA
43023,2002-07-01,600,0,"Dados Históricos","actual","histórico",NA,NA
43023,2016-03-01,694,0,"Dados Históricos","actual","histórico",NA,NA
43023,2016-04-01,644,0,"Dados Históricos","actual","histórico",NA,NA
43023,2005-05-01,670,0,"Dados Históricos","actual","histórico",NA,NA
43023,2001-06-01,581,0,"Dados Históricos","actual","histórico",NA,NA
43023,2014-09-01,663,0,"Dados Históricos","actual","histórico",NA,NA
43023,2007-01-01,645,0,"Dados Históricos","actual","histórico",NA,NA
43023,2010-09-01,601,0,"Dados Históricos","actual","histórico",NA,NA
43023,2021-09-01,558,0,"Dados Históricos","actual","histórico",NA,NA
43023,2001-10-01,650,0,"Dados Históricos","actual","histórico",NA,NA
43023,2017-01-01,691,0,"Dados Históricos","actual","histórico",NA,NA
43023,2014-07-01,661,0,"Dados Históricos","actual","histórico",NA,NA
43023,2006-10-01,550,0,"Dados Históricos","actual","histórico",NA,NA
43023,2020-02-01,618,0,"Dados Históricos","actual","histórico",NA,NA
43023,2010-02-01,578,0,"Dados Históricos","actual","histórico",NA,NA
43023,2001-12-01,520,0,"Dados Históricos","actual","histórico",NA,NA
43023,2011-11-01,608,0,"Dados Históricos","actual","histórico",NA,NA
43023,2013-06-01,626,0,"Dados Históricos","actual","histórico",NA,NA
43023,2009-02-01,578,0,"Dados Históricos","actual","histórico",NA,NA
43023,2006-07-01,592,0,"Dados Históricos","actual","histórico",NA,NA
43023,2022-10-01,538,0,"Dados Históricos","actual","histórico",NA,NA
43023,2007-04-01,561,0,"Dados Históricos","actual","histórico",NA,NA
43023,2020-01-01,617,0,"Dados Históricos","actual","histórico",NA,NA
43023,2009-04-01,626,0,"Dados Históricos","actual","histórico",NA,NA
43023,2016-08-01,641,0,"Dados Históricos","actual","histórico",NA,NA
43023,2017-07-01,630,0,"Dados Históricos","actual","histórico",NA,NA
43023,2006-11-01,540,0,"Dados Históricos","actual","histórico",NA,NA
43023,2003-07-01,596,0,"Dados Históricos","actual","histórico",NA,NA
43023,2020-08-01,576,0,"Dados Históricos","actual","histórico",NA,NA
43023,2001-09-01,525,0,"Dados Históricos","actual","histórico",NA,NA
43023,2005-02-01,558,0,"Dados Históricos","actual","histórico",NA,NA
43023,2013-03-01,701,0,"Dados Históricos","actual","histórico",NA,NA
43023,2012-09-01,587,0,"Dados Históricos","actual","histórico",NA,NA
43023,2014-12-01,724,0,"Dados Históricos","actual","histórico",NA,NA
43023,2016-11-01,545,0,"Dados Históricos","actual","histórico",NA,NA
43023,2012-05-01,657,0,"Dados Históricos","actual","histórico",NA,NA
43023,2011-09-01,614,0,"Dados Históricos","actual","histórico",NA,NA
43023,2002-06-01,538,0,"Dados Históricos","actual","histórico",NA,NA
43023,2000-11-01,612,0,"Dados Históricos","actual","histórico",NA,NA
43023,2018-03-01,665,0,"Dados Históricos","actual","histórico",NA,NA
43023,2003-11-01,549,0,"Dados Históricos","actual","histórico",NA,NA
43023,2019-05-01,652,0,"Dados Históricos","actual","histórico",NA,NA
43023,2006-08-01,610,0,"Dados Históricos","actual","histórico",NA,NA
43023,2003-09-01,622,0,"Dados Históricos","actual","histórico",NA,NA
43023,2020-11-01,549,0,"Dados Históricos","actual","histórico",NA,NA
43023,2013-07-01,658,0,"Dados Históricos","actual","histórico",NA,NA
43023,2018-04-01,644,0,"Dados Históricos","actual","histórico",NA,NA
43023,2020-04-01,660,0,"Dados Históricos","actual","histórico",NA,NA
43023,2017-06-01,632,0,"Dados Históricos","actual","histórico",NA,NA
43023,2010-07-01,621,0,"Dados Históricos","actual","histórico",NA,NA
43023,2011-08-01,636,0,"Dados Históricos","actual","histórico",NA,NA
43023,2015-08-01,632,0,"Dados Históricos","actual","histórico",NA,NA
43023,2005-06-01,582,0,"Dados Históricos","actual","histórico",NA,NA
43023,2009-03-01,653,0,"Dados Históricos","actual","histórico",NA,NA
43023,2019-07-01,634,0,"Dados Históricos","actual","histórico",NA,NA
43023,2022-06-01,544,0,"Dados Históricos","actual","histórico",NA,NA
43023,2014-08-01,677,0,"Dados Históricos","actual","histórico",NA,NA
43023,2000-04-01,591,0,"Dados Históricos","actual","histórico",NA,NA
43023,2020-07-01,602,0,"Dados Históricos","actual","histórico",NA,NA
43023,2000-07-01,623,0,"Dados Históricos","actual","histórico",NA,NA
43023,2019-02-01,550,0,"Dados Históricos","actual","histórico",NA,NA
43023,2015-11-01,634,0,"Dados Históricos","actual","histórico",NA,NA
43023,2008-03-01,608,0,"Dados Históricos","actual","histórico",NA,NA
43023,2023-03-01,599,0,"Dados Históricos","actual","histórico",NA,NA
43023,2001-07-01,550,0,"Dados Históricos","actual","histórico",NA,NA
43023,2002-02-01,563,0,"Dados Históricos","actual","histórico",NA,NA
43023,2003-02-01,514,0,"Dados Históricos","actual","histórico",NA,NA
43023,2003-05-01,603,0,"Dados Históricos","actual","histórico",NA,NA
43023,2003-04-01,551,0,"Dados Históricos","actual","histórico",NA,NA
43023,2001-04-01,568,0,"Dados Históricos","actual","histórico",NA,NA
43023,2002-12-01,605,0,"Dados Históricos","actual","histórico",NA,NA
43023,2017-11-01,545,0,"Dados Históricos","actual","histórico",NA,NA
43023,2011-05-01,679,0,"Dados Históricos","actual","histórico",NA,NA
43023,2007-11-01,563,0,"Dados Históricos","actual","histórico",NA,NA
43023,2004-05-01,628,0,"Dados Históricos","actual","histórico",NA,NA
43023,2019-12-01,672,0,"Dados Históricos","actual","histórico",NA,NA
43023,2018-09-01,541,0,"Dados Históricos","actual","histórico",NA,NA
43023,2002-05-01,581,0,"Dados Históricos","actual","histórico",NA,NA
43023,2015-06-01,730,0,"Dados Históricos","actual","histórico",NA,NA
43023,2014-04-01,689,0,"Dados Históricos","actual","histórico",NA,NA
43023,2014-06-01,603,0,"Dados Históricos","actual","histórico",NA,NA
43023,2011-06-01,668,0,"Dados Históricos","actual","histórico",NA,NA
43023,2018-10-01,665,0,"Dados Históricos","actual","histórico",NA,NA
43023,2003-08-01,600,0,"Dados Históricos","actual","histórico",NA,NA
43023,2000-09-01,633,0,"Dados Históricos","actual","histórico",NA,NA
43023,2010-01-01,617,0,"Dados Históricos","actual","histórico",NA,NA
43023,2023-09-01,564,0,"Dados Históricos","actual","histórico",NA,NA
