"cod_regsaude",".index",".value",".model_id",".model_desc",".key","tipo",".conf_lo",".conf_hi"
31026,2004-02-01,207,0,"Dados Históricos","actual","histórico",NA,NA
31026,2000-05-01,212,0,"Dados Históricos","actual","histórico",NA,NA
31026,2016-05-01,172,0,"Dados Históricos","actual","histórico",NA,NA
31026,2018-01-01,160,0,"Dados Históricos","actual","histórico",NA,NA
31026,2011-10-01,150,0,"Dados Históricos","actual","histórico",NA,NA
31026,2008-04-01,183,0,"Dados Históricos","actual","histórico",NA,NA
31026,2004-12-01,184,0,"Dados Históricos","actual","histórico",NA,NA
31026,2003-10-01,178,0,"Dados Históricos","actual","histórico",NA,NA
31026,2013-05-01,167,0,"Dados Históricos","actual","histórico",NA,NA
31026,2000-01-01,188,0,"Dados Históricos","actual","histórico",NA,NA
31026,2012-06-01,180,0,"Dados Históricos","actual","histórico",NA,NA
31026,2004-07-01,193,0,"Dados Históricos","actual","histórico",NA,NA
31026,2003-02-01,194,0,"Dados Históricos","actual","histórico",NA,NA
31026,2008-12-01,178,0,"Dados Históricos","actual","histórico",NA,NA
31026,2021-01-01,148,0,"Dados Históricos","actual","histórico",NA,NA
31026,2023-02-01,150,0,"Dados Históricos","actual","histórico",NA,NA
31026,2012-05-01,146,0,"Dados Históricos","actual","histórico",NA,NA
31026,2018-07-01,148,0,"Dados Históricos","actual","histórico",NA,NA
31026,2008-03-01,179,0,"Dados Históricos","actual","histórico",NA,NA
31026,2017-10-01,155,0,"Dados Históricos","actual","histórico",NA,NA
31026,2023-08-01,139,0,"Dados Históricos","actual","histórico",NA,NA
31026,2009-08-01,148,0,"Dados Históricos","actual","histórico",NA,NA
31026,2001-10-01,206,0,"Dados Históricos","actual","histórico",NA,NA
31026,2011-04-01,134,0,"Dados Históricos","actual","histórico",NA,NA
31026,2022-04-01,121,0,"Dados Históricos","actual","histórico",NA,NA
31026,2022-01-01,141,0,"Dados Históricos","actual","histórico",NA,NA
31026,2014-02-01,146,0,"Dados Históricos","actual","histórico",NA,NA
31026,2015-07-01,161,0,"Dados Históricos","actual","histórico",NA,NA
31026,2012-11-01,145,0,"Dados Históricos","actual","histórico",NA,NA
31026,2016-03-01,161,0,"Dados Históricos","actual","histórico",NA,NA
31026,2007-07-01,166,0,"Dados Históricos","actual","histórico",NA,NA
31026,2005-03-01,196,0,"Dados Históricos","actual","histórico",NA,NA
31026,2010-02-01,150,0,"Dados Históricos","actual","histórico",NA,NA
31026,2002-10-01,231,0,"Dados Históricos","actual","histórico",NA,NA
31026,2009-03-01,164,0,"Dados Históricos","actual","histórico",NA,NA
31026,2011-07-01,184,0,"Dados Históricos","actual","histórico",NA,NA
31026,2008-01-01,195,0,"Dados Históricos","actual","histórico",NA,NA
31026,2008-10-01,171,0,"Dados Históricos","actual","histórico",NA,NA
31026,2021-10-01,132,0,"Dados Históricos","actual","histórico",NA,NA
31026,2005-09-01,227,0,"Dados Históricos","actual","histórico",NA,NA
31026,2008-07-01,172,0,"Dados Históricos","actual","histórico",NA,NA
31026,2017-09-01,132,0,"Dados Históricos","actual","histórico",NA,NA
31026,2009-05-01,154,0,"Dados Históricos","actual","histórico",NA,NA
31026,2003-07-01,213,0,"Dados Históricos","actual","histórico",NA,NA
31026,2018-02-01,130,0,"Dados Históricos","actual","histórico",NA,NA
31026,2002-09-01,107,0,"Dados Históricos","actual","histórico",NA,NA
31026,2022-09-01,137,0,"Dados Históricos","actual","histórico",NA,NA
31026,2009-01-01,176,0,"Dados Históricos","actual","histórico",NA,NA
31026,2001-09-01,205,0,"Dados Históricos","actual","histórico",NA,NA
31026,2004-11-01,202,0,"Dados Históricos","actual","histórico",NA,NA
31026,2013-10-01,163,0,"Dados Históricos","actual","histórico",NA,NA
31026,2009-04-01,171,0,"Dados Históricos","actual","histórico",NA,NA
31026,2017-05-01,178,0,"Dados Históricos","actual","histórico",NA,NA
31026,2023-12-01,100,0,"Dados Históricos","actual","histórico",NA,NA
31026,2007-12-01,180,0,"Dados Históricos","actual","histórico",NA,NA
31026,2001-01-01,169,0,"Dados Históricos","actual","histórico",NA,NA
31026,2021-08-01,139,0,"Dados Históricos","actual","histórico",NA,NA
31026,2005-05-01,206,0,"Dados Históricos","actual","histórico",NA,NA
31026,2022-03-01,158,0,"Dados Históricos","actual","histórico",NA,NA
31026,2009-12-01,138,0,"Dados Históricos","actual","histórico",NA,NA
31026,2016-07-01,144,0,"Dados Históricos","actual","histórico",NA,NA
31026,2012-09-01,140,0,"Dados Históricos","actual","histórico",NA,NA
31026,2002-05-01,232,0,"Dados Históricos","actual","histórico",NA,NA
31026,2000-02-01,189,0,"Dados Históricos","actual","histórico",NA,NA
31026,2015-09-01,168,0,"Dados Históricos","actual","histórico",NA,NA
31026,2014-04-01,163,0,"Dados Históricos","actual","histórico",NA,NA
31026,2002-02-01,202,0,"Dados Históricos","actual","histórico",NA,NA
31026,2023-07-01,130,0,"Dados Históricos","actual","histórico",NA,NA
31026,2020-03-01,136,0,"Dados Históricos","actual","histórico",NA,NA
31026,2007-01-01,174,0,"Dados Históricos","actual","histórico",NA,NA
31026,2011-12-01,167,0,"Dados Históricos","actual","histórico",NA,NA
31026,2021-11-01,158,0,"Dados Históricos","actual","histórico",NA,NA
31026,2020-06-01,141,0,"Dados Históricos","actual","histórico",NA,NA
31026,2020-08-01,162,0,"Dados Históricos","actual","histórico",NA,NA
31026,2006-10-01,196,0,"Dados Históricos","actual","histórico",NA,NA
31026,2003-01-01,172,0,"Dados Históricos","actual","histórico",NA,NA
31026,2023-03-01,156,0,"Dados Históricos","actual","histórico",NA,NA
31026,2013-02-01,143,0,"Dados Históricos","actual","histórico",NA,NA
31026,2006-04-01,215,0,"Dados Históricos","actual","histórico",NA,NA
31026,2007-06-01,169,0,"Dados Históricos","actual","histórico",NA,NA
31026,2001-03-01,222,0,"Dados Históricos","actual","histórico",NA,NA
31026,2012-08-01,144,0,"Dados Históricos","actual","histórico",NA,NA
31026,2002-06-01,205,0,"Dados Históricos","actual","histórico",NA,NA
31026,2011-11-01,173,0,"Dados Históricos","actual","histórico",NA,NA
31026,2000-07-01,197,0,"Dados Históricos","actual","histórico",NA,NA
31026,2010-08-01,139,0,"Dados Históricos","actual","histórico",NA,NA
31026,2001-08-01,216,0,"Dados Históricos","actual","histórico",NA,NA
31026,2007-09-01,180,0,"Dados Históricos","actual","histórico",NA,NA
31026,2017-04-01,170,0,"Dados Históricos","actual","histórico",NA,NA
31026,2018-12-01,112,0,"Dados Históricos","actual","histórico",NA,NA
31026,2014-03-01,139,0,"Dados Históricos","actual","histórico",NA,NA
31026,2005-11-01,206,0,"Dados Históricos","actual","histórico",NA,NA
31026,2004-08-01,149,0,"Dados Históricos","actual","histórico",NA,NA
31026,2017-07-01,174,0,"Dados Históricos","actual","histórico",NA,NA
31026,2014-10-01,154,0,"Dados Históricos","actual","histórico",NA,NA
31026,2001-07-01,109,0,"Dados Históricos","actual","histórico",NA,NA
31026,2012-12-01,127,0,"Dados Históricos","actual","histórico",NA,NA
31026,2008-11-01,151,0,"Dados Históricos","actual","histórico",NA,NA
31026,2021-03-01,160,0,"Dados Históricos","actual","histórico",NA,NA
31026,2016-08-01,143,0,"Dados Históricos","actual","histórico",NA,NA
31026,2022-11-01,136,0,"Dados Históricos","actual","histórico",NA,NA
31026,2019-07-01,162,0,"Dados Históricos","actual","histórico",NA,NA
31026,2011-02-01,163,0,"Dados Históricos","actual","histórico",NA,NA
31026,2003-12-01,182,0,"Dados Históricos","actual","histórico",NA,NA
31026,2022-08-01,151,0,"Dados Históricos","actual","histórico",NA,NA
31026,2000-04-01,217,0,"Dados Históricos","actual","histórico",NA,NA
31026,2004-09-01,151,0,"Dados Históricos","actual","histórico",NA,NA
31026,2003-08-01,195,0,"Dados Históricos","actual","histórico",NA,NA
31026,2011-01-01,129,0,"Dados Históricos","actual","histórico",NA,NA
31026,2014-05-01,153,0,"Dados Históricos","actual","histórico",NA,NA
31026,2012-01-01,144,0,"Dados Históricos","actual","histórico",NA,NA
31026,2002-08-01,179,0,"Dados Históricos","actual","histórico",NA,NA
31026,2007-02-01,148,0,"Dados Históricos","actual","histórico",NA,NA
31026,2012-07-01,168,0,"Dados Históricos","actual","histórico",NA,NA
31026,2003-09-01,215,0,"Dados Históricos","actual","histórico",NA,NA
31026,2014-08-01,147,0,"Dados Históricos","actual","histórico",NA,NA
31026,2019-11-01,129,0,"Dados Históricos","actual","histórico",NA,NA
31026,2006-12-01,183,0,"Dados Históricos","actual","histórico",NA,NA
31026,2001-12-01,66,0,"Dados Históricos","actual","histórico",NA,NA
31026,2003-06-01,213,0,"Dados Históricos","actual","histórico",NA,NA
31026,2000-12-01,88,0,"Dados Históricos","actual","histórico",NA,NA
31026,2018-06-01,140,0,"Dados Históricos","actual","histórico",NA,NA
31026,2013-11-01,135,0,"Dados Históricos","actual","histórico",NA,NA
31026,2003-04-01,226,0,"Dados Históricos","actual","histórico",NA,NA
31026,2013-09-01,140,0,"Dados Históricos","actual","histórico",NA,NA
31026,2015-04-01,156,0,"Dados Históricos","actual","histórico",NA,NA
31026,2021-12-01,128,0,"Dados Históricos","actual","histórico",NA,NA
31026,2014-06-01,173,0,"Dados Históricos","actual","histórico",NA,NA
31026,2011-03-01,159,0,"Dados Históricos","actual","histórico",NA,NA
31026,2009-09-01,182,0,"Dados Históricos","actual","histórico",NA,NA
31026,2007-08-01,186,0,"Dados Históricos","actual","histórico",NA,NA
31026,2006-08-01,168,0,"Dados Históricos","actual","histórico",NA,NA
31026,2010-01-01,159,0,"Dados Históricos","actual","histórico",NA,NA
31026,2005-12-01,199,0,"Dados Históricos","actual","histórico",NA,NA
31026,2020-10-01,125,0,"Dados Históricos","actual","histórico",NA,NA
31026,2021-02-01,141,0,"Dados Históricos","actual","histórico",NA,NA
31026,2005-10-01,154,0,"Dados Históricos","actual","histórico",NA,NA
31026,2019-03-01,150,0,"Dados Históricos","actual","histórico",NA,NA
31026,2021-06-01,119,0,"Dados Históricos","actual","histórico",NA,NA
31026,2013-04-01,163,0,"Dados Históricos","actual","histórico",NA,NA
31026,2006-02-01,211,0,"Dados Históricos","actual","histórico",NA,NA
31026,2022-06-01,147,0,"Dados Históricos","actual","histórico",NA,NA
31026,2021-05-01,178,0,"Dados Históricos","actual","histórico",NA,NA
31026,2015-01-01,179,0,"Dados Históricos","actual","histórico",NA,NA
31026,2019-09-01,141,0,"Dados Históricos","actual","histórico",NA,NA
31026,2012-04-01,188,0,"Dados Históricos","actual","histórico",NA,NA
31026,2015-11-01,123,0,"Dados Históricos","actual","histórico",NA,NA
31026,2018-10-01,139,0,"Dados Históricos","actual","histórico",NA,NA
31026,2010-04-01,165,0,"Dados Históricos","actual","histórico",NA,NA
31026,2019-10-01,146,0,"Dados Históricos","actual","histórico",NA,NA
31026,2018-03-01,151,0,"Dados Históricos","actual","histórico",NA,NA
31026,2020-12-01,140,0,"Dados Históricos","actual","histórico",NA,NA
31026,2017-08-01,165,0,"Dados Históricos","actual","histórico",NA,NA
31026,2023-01-01,144,0,"Dados Históricos","actual","histórico",NA,NA
31026,2015-05-01,163,0,"Dados Históricos","actual","histórico",NA,NA
31026,2023-06-01,138,0,"Dados Históricos","actual","histórico",NA,NA
31026,2006-01-01,140,0,"Dados Históricos","actual","histórico",NA,NA
31026,2022-07-01,140,0,"Dados Históricos","actual","histórico",NA,NA
31026,2021-07-01,142,0,"Dados Históricos","actual","histórico",NA,NA
31026,2002-04-01,175,0,"Dados Históricos","actual","histórico",NA,NA
31026,2006-05-01,199,0,"Dados Históricos","actual","histórico",NA,NA
31026,2016-02-01,159,0,"Dados Históricos","actual","histórico",NA,NA
31026,2009-06-01,142,0,"Dados Históricos","actual","histórico",NA,NA
31026,2018-08-01,168,0,"Dados Históricos","actual","histórico",NA,NA
31026,2009-07-01,146,0,"Dados Históricos","actual","histórico",NA,NA
31026,2017-06-01,171,0,"Dados Históricos","actual","histórico",NA,NA
