"cod_regsaude",".index",".value",".model_id",".model_desc",".key","tipo",".conf_lo",".conf_hi"
52004,2006-08-01,1023,0,"Dados Históricos","actual","histórico",NA,NA
52004,2008-02-01,975,0,"Dados Históricos","actual","histórico",NA,NA
52004,2001-04-01,1009,0,"Dados Históricos","actual","histórico",NA,NA
52004,2019-10-01,1017,0,"Dados Históricos","actual","histórico",NA,NA
52004,2002-04-01,1063,0,"Dados Históricos","actual","histórico",NA,NA
52004,2016-11-01,866,0,"Dados Históricos","actual","histórico",NA,NA
52004,2011-11-01,996,0,"Dados Históricos","actual","histórico",NA,NA
52004,2011-03-01,1136,0,"Dados Históricos","actual","histórico",NA,NA
52004,2014-12-01,1150,0,"Dados Históricos","actual","histórico",NA,NA
52004,2009-03-01,1139,0,"Dados Históricos","actual","histórico",NA,NA
52004,2017-11-01,995,0,"Dados Históricos","actual","histórico",NA,NA
52004,2016-12-01,945,0,"Dados Históricos","actual","histórico",NA,NA
52004,2005-12-01,978,0,"Dados Históricos","actual","histórico",NA,NA
52004,2015-02-01,1014,0,"Dados Históricos","actual","histórico",NA,NA
52004,2014-10-01,1106,0,"Dados Históricos","actual","histórico",NA,NA
52004,2016-01-01,1118,0,"Dados Históricos","actual","histórico",NA,NA
52004,2000-12-01,1036,0,"Dados Históricos","actual","histórico",NA,NA
52004,2013-03-01,1115,0,"Dados Históricos","actual","histórico",NA,NA
52004,2020-11-01,991,0,"Dados Históricos","actual","histórico",NA,NA
52004,2004-03-01,1135,0,"Dados Históricos","actual","histórico",NA,NA
52004,2010-09-01,983,0,"Dados Históricos","actual","histórico",NA,NA
52004,2008-07-01,963,0,"Dados Históricos","actual","histórico",NA,NA
52004,2001-12-01,709,0,"Dados Históricos","actual","histórico",NA,NA
52004,2018-11-01,966,0,"Dados Históricos","actual","histórico",NA,NA
52004,2023-11-01,1003,0,"Dados Históricos","actual","histórico",NA,NA
52004,2010-02-01,879,0,"Dados Históricos","actual","histórico",NA,NA
52004,2008-10-01,965,0,"Dados Históricos","actual","histórico",NA,NA
52004,2003-10-01,1089,0,"Dados Históricos","actual","histórico",NA,NA
52004,2021-11-01,1005,0,"Dados Históricos","actual","histórico",NA,NA
52004,2009-06-01,966,0,"Dados Históricos","actual","histórico",NA,NA
52004,2003-12-01,1070,0,"Dados Históricos","actual","histórico",NA,NA
52004,2021-10-01,1002,0,"Dados Históricos","actual","histórico",NA,NA
52004,2007-11-01,940,0,"Dados Históricos","actual","histórico",NA,NA
52004,2001-10-01,1027,0,"Dados Históricos","actual","histórico",NA,NA
52004,2004-06-01,1062,0,"Dados Históricos","actual","histórico",NA,NA
52004,2011-07-01,1057,0,"Dados Históricos","actual","histórico",NA,NA
52004,2012-11-01,1037,0,"Dados Históricos","actual","histórico",NA,NA
52004,2010-05-01,960,0,"Dados Históricos","actual","histórico",NA,NA
52004,2022-01-01,1075,0,"Dados Históricos","actual","histórico",NA,NA
52004,2019-03-01,1149,0,"Dados Históricos","actual","histórico",NA,NA
52004,2002-05-01,1128,0,"Dados Históricos","actual","histórico",NA,NA
52004,2016-10-01,1017,0,"Dados Históricos","actual","histórico",NA,NA
52004,2021-06-01,1038,0,"Dados Históricos","actual","histórico",NA,NA
52004,2001-11-01,696,0,"Dados Históricos","actual","histórico",NA,NA
52004,2006-02-01,997,0,"Dados Históricos","actual","histórico",NA,NA
52004,2015-07-01,1101,0,"Dados Históricos","actual","histórico",NA,NA
52004,2015-05-01,1196,0,"Dados Históricos","actual","histórico",NA,NA
52004,2019-08-01,1074,0,"Dados Históricos","actual","histórico",NA,NA
52004,2015-09-01,1166,0,"Dados Históricos","actual","histórico",NA,NA
52004,2013-07-01,1101,0,"Dados Históricos","actual","histórico",NA,NA
52004,2002-10-01,1060,0,"Dados Históricos","actual","histórico",NA,NA
52004,2014-03-01,1196,0,"Dados Históricos","actual","histórico",NA,NA
52004,2002-11-01,1021,0,"Dados Históricos","actual","histórico",NA,NA
52004,2021-09-01,1067,0,"Dados Históricos","actual","histórico",NA,NA
52004,2015-04-01,1173,0,"Dados Históricos","actual","histórico",NA,NA
52004,2016-08-01,937,0,"Dados Históricos","actual","histórico",NA,NA
52004,2019-02-01,1040,0,"Dados Históricos","actual","histórico",NA,NA
52004,2021-01-01,1074,0,"Dados Históricos","actual","histórico",NA,NA
52004,2021-08-01,1017,0,"Dados Históricos","actual","histórico",NA,NA
52004,2022-03-01,1163,0,"Dados Históricos","actual","histórico",NA,NA
52004,2006-10-01,1007,0,"Dados Históricos","actual","histórico",NA,NA
52004,2011-01-01,1075,0,"Dados Históricos","actual","histórico",NA,NA
52004,2018-08-01,1082,0,"Dados Históricos","actual","histórico",NA,NA
52004,2023-01-01,1172,0,"Dados Históricos","actual","histórico",NA,NA
52004,2004-08-01,1045,0,"Dados Históricos","actual","histórico",NA,NA
52004,2002-09-01,1037,0,"Dados Históricos","actual","histórico",NA,NA
52004,2017-03-01,1142,0,"Dados Históricos","actual","histórico",NA,NA
52004,2003-05-01,1089,0,"Dados Históricos","actual","histórico",NA,NA
52004,2013-08-01,1019,0,"Dados Históricos","actual","histórico",NA,NA
52004,2013-09-01,1049,0,"Dados Históricos","actual","histórico",NA,NA
52004,2014-07-01,1090,0,"Dados Históricos","actual","histórico",NA,NA
52004,2016-03-01,1175,0,"Dados Históricos","actual","histórico",NA,NA
52004,2009-07-01,969,0,"Dados Históricos","actual","histórico",NA,NA
