"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",6,"EARTH","Test",532.190249848048,3.68101289855508,0.43271139276063,3.76500122021083,685.717398874055,0.788072370659501
"2",4,"PROPHET","Test",1402.05979363272,9.66927224718481,1.13998188845007,9.32026282372314,1697.20450647174,0.00387158044789995
"3",5,"LM","Test",2468.68028789303,16.8594911705444,2.00722596094143,15.4347061221706,2579.10231630314,0.642524804275009
