"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",6,"EARTH","Test",192.567453817514,3.9857185059065,0.394633323490066,4.06231889351429,242.368517372797,0.570457705350951
"2",5,"LM","Test",203.122559020574,4.34960986661203,0.416264165896166,4.24279726376752,261.485221404662,0.467740349000742
"3",4,"PROPHET","Test",325.094795909454,6.86349313312183,0.666224936850695,6.66526084718269,397.366287204498,0.0419731140363409
