"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",6,"EARTH","Test",158.367508441697,3.68118631215646,0.381165054760496,3.78400878298339,203.653219113248,0.727496516847762
"2",5,"LM","Test",242.209913680066,5.6123039625851,0.582960203894257,5.43327748721437,271.004781087968,0.718011436150205
"3",2,"ARIMA(0,0,0) WITH NON-ZERO MEAN W/ XGBOOST ERRORS","Test",235.290310112154,5.69255475671276,0.566305833949079,5.45291699774054,299.229254860238,0.581377042214588
