"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",6,"EARTH","Test",1057.64128208241,7.48081986136762,0.919991516853834,7.13475269630486,1228.42874234441,0.681448997387975
"2",5,"LM","Test",1406.77996313946,9.95834741397019,1.22369054053944,9.39107079965713,1555.37228777275,0.67172391701283
"3",4,"PROPHET","Test",1467.71809377673,10.5645888020383,1.27669770297625,9.86090856500965,1831.84992553845,0.0558945954148465
