"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",5,"LM","Test",436.383943743639,10.3821007657025,1.36120623519044,9.74308021877873,492.045821901311,0.40286124214635
"2",6,"EARTH","Test",542.858364053406,12.9370651185812,1.69333038157995,11.9782954325052,602.246300261407,0.350083042640262
"3",4,"PROPHET","Test",551.144724538525,13.2095284392479,1.71917790810124,12.1768724643608,627.667145836909,0.0614482954409367
