"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",6,"EARTH","Test",969.036834790049,12.273222196127,1.86563554463994,11.4128704981747,1068.98769652175,0.226337499812928
"2",4,"PROPHET","Test",1029.23629024832,13.1575407354117,1.98153438340313,12.2165176333278,1138.30636572809,0.00697410867683319
"3",5,"LM","Test",1345.59642075757,17.0238881124788,2.5906058688156,15.4953469441962,1441.53738024458,0.183500318025154
