"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",6,"EARTH","Test",519.415599202247,4.43349854466208,0.597455670984656,4.56806079075629,605.931307840722,0.801722519326054
"2",5,"LM","Test",739.389928617181,6.49796357467108,0.850480244720698,6.23387608091337,834.601501546851,0.750858549996777
"3",4,"PROPHET","Test",809.455310289285,6.98657204198051,0.931072663746996,6.93501189970989,1103.33072571665,0.0195267892706117
