"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",6,"EARTH","Test",466.603973442776,4.77844947429566,0.664384309414274,4.65090686931325,552.079013104859,0.741832003466069
"2",5,"LM","Test",932.951577154409,9.6394702140369,1.32840358115961,9.12680454367138,1013.03690279166,0.679509210933618
"3",4,"PROPHET","Test",1163.56021998654,12.2883926504724,1.65676075905188,11.4885283997919,1369.61164041561,0.167777065676923
