"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",5,"LM","Test",101.855323793195,5.44230945741601,0.703454248631259,5.236617247428,125.468351621828,0.59235165711358
"2",6,"EARTH","Test",131.451012277249,7.00583876167824,0.907854097651871,6.68811267905213,153.594976613631,0.589331246230763
"3",4,"PROPHET","Test",185.274486946527,9.98369548479035,1.27958088150733,9.48991103856776,222.735207455072,0.0168558744670878
