"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",3,"ETS(M,N,N)","Test",495.683583513075,8.90829355923104,1.140496978886,8.36564484501482,594.471672561282,NA
"2",4,"PROPHET","Test",563.461478983852,10.1124908482681,1.29644421537065,9.38923227293464,688.922159411968,0.00136515023672408
"3",5,"LM","Test",892.84004692561,15.7484007388685,2.05429715652513,14.4013208143051,961.620986217051,0.170065889848684
