"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",4,"PROPHET","Test",143.376308230114,4.91503140968039,0.716264072122876,4.78434711161535,204.554858413785,0.0486815560811101
"2",6,"EARTH","Test",275.285735804838,9.45723857865693,1.37524312460643,8.91414198176026,310.375841199403,0.259475566842587
"3",5,"LM","Test",478.475247251978,16.3036656669451,2.39031561934666,14.9930672794706,493.379129625699,0.438075856001558
