"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",5,"LM","Test",89.8249784016869,9.25611220403895,0.778286338108431,8.52461369923052,119.474721289179,0.068787391858121
"2",2,"ARIMA(0,0,1) WITH NON-ZERO MEAN W/ XGBOOST ERRORS","Test",120.078920693157,11.099593255399,1.04042088440441,11.7494360642295,134.606612056452,0.17014121922518
"3",7,"THETA METHOD","Test",144.125533119471,13.2443960653895,1.24877217223324,14.2819406502495,160.188577410901,0.0943331520450981
