"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",2,"ARIMA(0,0,0) WITH NON-ZERO MEAN W/ XGBOOST ERRORS","Test",220.609003300099,6.89781595303171,0.646816408422086,6.59786389958526,265.809146108793,0.525347194331442
"2",3,"ETS(M,N,N)","Test",231.723223493496,7.19885968718991,0.679402839077077,6.91604872546732,278.772993977947,NA
"3",1,"ARIMA(0,0,0)(1,0,0)[12] WITH NON-ZERO MEAN","Test",231.780647404583,7.20039568584562,0.679571203592448,6.91769679273032,278.847523103698,0.0151567509906592
