"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",6,"EARTH","Test",133.709472800747,12.5613737871082,2.09598633039009,11.6419835224435,149.161892638633,0.186933345339576
"2",9,"NNAR(1,1,10)[12]","Test",135.516120327984,12.8687025953309,2.12430675108731,11.8916320524611,151.216516419562,0.0210962491475026
"3",4,"PROPHET","Test",140.044333016958,13.2732604547853,2.19528954459016,12.1445215211443,163.979591108803,0.00453023589843303
