"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",5,"LM","Test",368.084211632876,11.4197142282491,1.43918594274685,10.6652766585119,413.886598556883,0.366898440388521
"2",4,"PROPHET","Test",371.814482351836,11.6926240362646,1.45377106487842,10.7939073547005,454.87458563697,0.0320647470201835
"3",6,"EARTH","Test",496.661637891887,15.4815778294223,1.94191553173314,14.1011119978903,557.034799207475,0.22914898498511
