"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",6,"EARTH","Test",119.320916403781,5.12673895569688,0.491102267344542,5.0013085437309,157.619452371722,0.640931847677798
"2",5,"LM","Test",239.2854591433,10.1883110178824,0.984853578648268,9.55729201920619,270.373424202677,0.639829148379009
"3",4,"PROPHET","Test",315.557715927468,13.8553765021492,1.29877572550335,12.5980686413863,399.563817980514,0.00384651748213205
