"",".model_id",".model_desc",".type","mae","mape","mase","smape","rmse","rsq"
"1",5,"LM","Test",163.743417774414,4.33531745764587,0.502121086545206,4.41416920063009,209.69944682094,0.613472723513303
"2",6,"EARTH","Test",230.673733142934,6.01598121900472,0.707363673590471,5.80685061071976,266.200094445783,0.653719842585886
"3",4,"PROPHET","Test",428.095408618603,11.38188532858,1.31275952732785,10.8291267340799,505.725819267277,0.102864230867391
