"","cod_regsaude",".index",".value",".model_id",".model_desc",".key","tipo",".conf_lo",".conf_hi","arquivo_origem"
"244",16001,"2011-06-01",824,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"245",16001,"2002-11-01",778,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"246",16001,"2012-12-01",842,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"247",16001,"2005-07-01",793,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"248",16001,"2006-05-01",814,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"249",16001,"2007-04-01",740,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"250",16001,"2004-08-01",847,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"251",16001,"2016-07-01",920,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"252",16001,"2002-07-01",781,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"253",16001,"2012-02-01",776,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"254",16001,"2023-04-01",660,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"255",16001,"2012-07-01",835,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"256",16001,"2012-03-01",811,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"257",16001,"2018-10-01",934,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"258",16001,"2006-04-01",741,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"259",16001,"2023-11-01",727,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"260",16001,"2008-10-01",874,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"261",16001,"2009-10-01",861,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"262",16001,"2016-05-01",834,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"263",16001,"2014-07-01",871,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"264",16001,"2013-12-01",907,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"265",16001,"2000-09-01",860,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"266",16001,"2021-05-01",829,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"267",16001,"2010-09-01",873,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"268",16001,"2008-04-01",819,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"269",16001,"2018-05-01",856,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"270",16001,"2017-06-01",843,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"271",16001,"2010-12-01",797,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"272",16001,"2022-06-01",713,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"273",16001,"2011-12-01",837,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"274",16001,"2006-11-01",810,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"275",16001,"2012-04-01",776,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"276",16001,"2018-11-01",887,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"277",16001,"2018-12-01",951,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"278",16001,"2015-06-01",852,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"279",16001,"2021-08-01",828,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"280",16001,"2002-03-01",765,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"281",16001,"2010-04-01",886,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"282",16001,"2016-08-01",896,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"283",16001,"2007-07-01",796,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"284",16001,"2002-08-01",791,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"285",16001,"2019-09-01",954,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"286",16001,"2010-08-01",813,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"287",16001,"2015-01-01",915,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"288",16001,"2015-11-01",891,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16001.csv"
"289",16001,"2024-01-01",736.134383379528,1,"PROPHET","prediction","projeção",561.109918200835,911.15884855822,"melhor_previsao_16001.csv"
"290",16001,"2024-02-01",648.600074618603,1,"PROPHET","prediction","projeção",473.57560943991,823.624539797295,"melhor_previsao_16001.csv"
"291",16001,"2024-03-01",716.699547638448,1,"PROPHET","prediction","projeção",541.675082459756,891.724012817141,"melhor_previsao_16001.csv"
"292",16001,"2024-04-01",683.172272842492,1,"PROPHET","prediction","projeção",508.1478076638,858.196738021185,"melhor_previsao_16001.csv"
"293",16001,"2024-05-01",703.051969158805,1,"PROPHET","prediction","projeção",528.027503980113,878.076434337498,"melhor_previsao_16001.csv"
"294",16001,"2024-06-01",654.398192475138,1,"PROPHET","prediction","projeção",479.373727296446,829.422657653831,"melhor_previsao_16001.csv"
"295",16001,"2024-07-01",685.734065118975,1,"PROPHET","prediction","projeção",510.709599940283,860.758530297668,"melhor_previsao_16001.csv"
"296",16001,"2024-08-01",720.318206688307,1,"PROPHET","prediction","projeção",545.293741509614,895.342671866999,"melhor_previsao_16001.csv"
"297",16001,"2024-09-01",756.325841537189,1,"PROPHET","prediction","projeção",581.301376358497,931.350306715882,"melhor_previsao_16001.csv"
"298",16001,"2024-10-01",768.648202334136,1,"PROPHET","prediction","projeção",593.623737155443,943.672667512828,"melhor_previsao_16001.csv"
"299",16001,"2024-11-01",727.346872028976,1,"PROPHET","prediction","projeção",552.322406850284,902.371337207669,"melhor_previsao_16001.csv"
"300",16001,"2024-12-01",710.458011655048,1,"PROPHET","prediction","projeção",535.433546476355,885.48247683374,"melhor_previsao_16001.csv"
"301",16001,"2025-01-01",707.055264492272,1,"PROPHET","prediction","projeção",532.03079931358,882.079729670965,"melhor_previsao_16001.csv"
"302",16001,"2025-02-01",615.767795790677,1,"PROPHET","prediction","projeção",440.743330611984,790.792260969369,"melhor_previsao_16001.csv"
"303",16001,"2025-03-01",689.149509910689,1,"PROPHET","prediction","projeção",514.125044731996,864.173975089381,"melhor_previsao_16001.csv"
"304",16001,"2025-04-01",659.384177665122,1,"PROPHET","prediction","projeção",484.359712486429,834.408642843815,"melhor_previsao_16001.csv"
"305",16001,"2025-05-01",669.273487106591,1,"PROPHET","prediction","projeção",494.249021927899,844.297952285284,"melhor_previsao_16001.csv"
"306",16001,"2025-06-01",626.450273975004,1,"PROPHET","prediction","projeção",451.425808796312,801.474739153697,"melhor_previsao_16001.csv"
"307",16001,"2025-07-01",668.76532687656,1,"PROPHET","prediction","projeção",493.740861697867,843.789792055252,"melhor_previsao_16001.csv"
"308",16001,"2025-08-01",693.133240431745,1,"PROPHET","prediction","projeção",518.108775253052,868.157705610437,"melhor_previsao_16001.csv"
"309",16001,"2025-09-01",728.69018494645,1,"PROPHET","prediction","projeção",553.665719767758,903.714650125143,"melhor_previsao_16001.csv"
"310",16001,"2025-10-01",739.787270172063,1,"PROPHET","prediction","projeção",564.762804993371,914.811735350756,"melhor_previsao_16001.csv"
"311",16001,"2025-11-01",699.05052361516,1,"PROPHET","prediction","projeção",524.026058436467,874.074988793852,"melhor_previsao_16001.csv"
"312",16001,"2025-12-01",686.432906422637,1,"PROPHET","prediction","projeção",511.408441243944,861.457371601329,"melhor_previsao_16001.csv"
"313",16001,"2026-01-01",681.691041248291,1,"PROPHET","prediction","projeção",506.666576069598,856.715506426983,"melhor_previsao_16001.csv"
"314",16001,"2026-02-01",591.652430523363,1,"PROPHET","prediction","projeção",416.62796534467,766.676895702055,"melhor_previsao_16001.csv"
"315",16001,"2026-03-01",661.542526779171,1,"PROPHET","prediction","projeção",486.518061600479,836.566991957864,"melhor_previsao_16001.csv"
"316",16001,"2026-04-01",635.504948928237,1,"PROPHET","prediction","projeção",460.480483749544,810.529414106929,"melhor_previsao_16001.csv"
"317",16001,"2026-05-01",635.489783269373,1,"PROPHET","prediction","projeção",460.46531809068,810.514248448065,"melhor_previsao_16001.csv"
"318",16001,"2026-06-01",598.749758744562,1,"PROPHET","prediction","projeção",423.72529356587,773.774223923255,"melhor_previsao_16001.csv"
"319",16001,"2026-07-01",651.814700693798,1,"PROPHET","prediction","projeção",476.790235515105,826.83916587249,"melhor_previsao_16001.csv"
"320",16001,"2026-08-01",665.789908533745,1,"PROPHET","prediction","projeção",490.765443355053,840.814373712438,"melhor_previsao_16001.csv"
"321",16001,"2026-09-01",700.966887618603,1,"PROPHET","prediction","projeção",525.94242243991,875.991352797296,"melhor_previsao_16001.csv"
"322",16001,"2026-10-01",710.908456075375,1,"PROPHET","prediction","projeção",535.883990896682,885.932921254067,"melhor_previsao_16001.csv"
"323",16001,"2026-11-01",670.839238862178,1,"PROPHET","prediction","projeção",495.814773683485,845.863704040871,"melhor_previsao_16001.csv"
"324",16001,"2026-12-01",662.476739064088,1,"PROPHET","prediction","projeção",487.452273885396,837.501204242781,"melhor_previsao_16001.csv"
"325",16001,"2027-01-01",656.329389330176,1,"PROPHET","prediction","projeção",481.304924151484,831.353854508869,"melhor_previsao_16001.csv"
"326",16001,"2027-02-01",567.542145972323,1,"PROPHET","prediction","projeção",392.517680793631,742.566611151016,"melhor_previsao_16001.csv"
"327",16001,"2027-03-01",633.878978126859,1,"PROPHET","prediction","projeção",458.854512948166,808.903443305551,"melhor_previsao_16001.csv"
"328",16001,"2027-04-01",611.534511411071,1,"PROPHET","prediction","projeção",436.510046232379,786.558976589764,"melhor_previsao_16001.csv"
"329",16001,"2027-05-01",601.709744907583,1,"PROPHET","prediction","projeção",426.68527972889,776.734210086275,"melhor_previsao_16001.csv"
"330",16001,"2027-06-01",571.297886044472,1,"PROPHET","prediction","projeção",396.27342086578,746.322351223165,"melhor_previsao_16001.csv"
"331",16001,"2027-07-01",634.871140902045,1,"PROPHET","prediction","projeção",459.846675723352,809.895606080737,"melhor_previsao_16001.csv"
"332",16001,"2027-08-01",638.286608112279,1,"PROPHET","prediction","projeção",463.262142933586,813.311073290972,"melhor_previsao_16001.csv"
"333",16001,"2027-09-01",673.158138585222,1,"PROPHET","prediction","projeção",498.13367340653,848.182603763915,"melhor_previsao_16001.csv"
"334",16001,"2027-10-01",682.016250621313,1,"PROPHET","prediction","projeção",506.991785442621,857.040715800006,"melhor_previsao_16001.csv"
"335",16001,"2027-11-01",642.716043766699,1,"PROPHET","prediction","projeção",467.691578588006,817.740508945391,"melhor_previsao_16001.csv"
"336",16001,"2027-12-01",638.587056333489,1,"PROPHET","prediction","projeção",463.562591154796,813.611521512182,"melhor_previsao_16001.csv"
"337",16001,"2028-01-01",630.968348968756,1,"PROPHET","prediction","projeção",455.943883790063,805.992814147448,"melhor_previsao_16001.csv"
"338",16001,"2028-02-01",543.434040207844,1,"PROPHET","prediction","projeção",368.409575029151,718.458505386536,"melhor_previsao_16001.csv"
"339",16001,"2028-03-01",611.533513227665,1,"PROPHET","prediction","projeção",436.509048048972,786.557978406357,"melhor_previsao_16001.csv"
"340",16001,"2028-04-01",578.006238431751,1,"PROPHET","prediction","projeção",402.981773253058,753.030703610443,"melhor_previsao_16001.csv"
"341",16001,"2028-05-01",597.885934748027,1,"PROPHET","prediction","projeção",422.861469569335,772.91039992672,"melhor_previsao_16001.csv"
"342",16001,"2028-06-01",549.232158064375,1,"PROPHET","prediction","projeção",374.207692885682,724.256623243067,"melhor_previsao_16001.csv"
"343",16001,"2028-07-01",580.568030708237,1,"PROPHET","prediction","projeção",405.543565529544,755.592495886929,"melhor_previsao_16001.csv"
"344",16001,"2028-08-01",615.152172277502,1,"PROPHET","prediction","projeção",440.12770709881,790.176637456195,"melhor_previsao_16001.csv"
"345",16001,"2028-09-01",651.159807126404,1,"PROPHET","prediction","projeção",476.135341947711,826.184272305096,"melhor_previsao_16001.csv"
"346",16001,"2028-10-01",663.482167923316,1,"PROPHET","prediction","projeção",488.457702744624,838.506633102009,"melhor_previsao_16001.csv"
"347",16001,"2028-11-01",622.180837618156,1,"PROPHET","prediction","projeção",447.156372439463,797.205302796849,"melhor_previsao_16001.csv"
"348",16001,"2028-12-01",605.29197724427,1,"PROPHET","prediction","projeção",430.267512065577,780.316442422962,"melhor_previsao_16001.csv"
"349",16001,"2029-01-01",601.889230081489,1,"PROPHET","prediction","projeção",426.864764902796,776.913695260181,"melhor_previsao_16001.csv"
"350",16001,"2029-02-01",510.601761379878,1,"PROPHET","prediction","projeção",335.577296201186,685.626226558571,"melhor_previsao_16001.csv"
"351",16001,"2029-03-01",583.983475499909,1,"PROPHET","prediction","projeção",408.959010321217,759.007940678602,"melhor_previsao_16001.csv"
"352",16001,"2029-04-01",554.218143254354,1,"PROPHET","prediction","projeção",379.193678075661,729.242608433046,"melhor_previsao_16001.csv"
"353",16001,"2029-05-01",564.107452695829,1,"PROPHET","prediction","projeção",389.082987517137,739.131917874522,"melhor_previsao_16001.csv"
"354",16001,"2029-06-01",521.284239564226,1,"PROPHET","prediction","projeção",346.259774385534,696.308704742919,"melhor_previsao_16001.csv"
"355",16001,"2029-07-01",563.599292465729,1,"PROPHET","prediction","projeção",388.574827287036,738.623757644421,"melhor_previsao_16001.csv"
"356",16001,"2029-08-01",587.967206020981,1,"PROPHET","prediction","projeção",412.942740842288,762.991671199673,"melhor_previsao_16001.csv"
"357",16001,"2029-09-01",623.524150535656,1,"PROPHET","prediction","projeção",448.499685356963,798.548615714348,"melhor_previsao_16001.csv"
"358",16001,"2029-10-01",634.621235761265,1,"PROPHET","prediction","projeção",459.596770582572,809.645700939957,"melhor_previsao_16001.csv"
"359",16001,"2029-11-01",593.884489204383,1,"PROPHET","prediction","projeção",418.860024025691,768.908954383076,"melhor_previsao_16001.csv"
"360",16001,"2029-12-01",581.266872011853,1,"PROPHET","prediction","projeção",406.24240683316,756.291337190546,"melhor_previsao_16001.csv"
"361",16001,"2030-01-01",576.525006837491,1,"PROPHET","prediction","projeção",401.500541658799,751.549472016184,"melhor_previsao_16001.csv"
"362",16001,"2030-02-01",486.486396112565,1,"PROPHET","prediction","projeção",311.461930933872,661.510861291257,"melhor_previsao_16001.csv"
"363",16001,"2030-03-01",556.376492368379,1,"PROPHET","prediction","projeção",381.352027189686,731.400957547071,"melhor_previsao_16001.csv"
"364",16001,"2030-04-01",530.338914517473,1,"PROPHET","prediction","projeção",355.314449338781,705.363379696166,"melhor_previsao_16001.csv"
"365",16001,"2030-05-01",530.323748858615,1,"PROPHET","prediction","projeção",355.299283679922,705.348214037308,"melhor_previsao_16001.csv"
"366",16001,"2030-06-01",493.583724333781,1,"PROPHET","prediction","projeção",318.559259155088,668.608189512473,"melhor_previsao_16001.csv"
"367",16001,"2030-07-01",546.648666283068,1,"PROPHET","prediction","projeção",371.624201104376,721.673131461761,"melhor_previsao_16001.csv"
"368",16001,"2030-08-01",560.623874122977,1,"PROPHET","prediction","projeção",385.599408944285,735.64833930167,"melhor_previsao_16001.csv"
"369",16001,"2030-09-01",595.800853207802,1,"PROPHET","prediction","projeção",420.776388029109,770.825318386494,"melhor_previsao_16001.csv"
"370",16001,"2030-10-01",605.742421664551,1,"PROPHET","prediction","projeção",430.717956485859,780.766886843244,"melhor_previsao_16001.csv"
"371",16001,"2030-11-01",565.673204451432,1,"PROPHET","prediction","projeção",390.648739272739,740.697669630124,"melhor_previsao_16001.csv"
"372",16001,"2030-12-01",557.310704653307,1,"PROPHET","prediction","projeção",382.286239474615,732.335169832,"melhor_previsao_16001.csv"
"373",16001,"2031-01-01",551.163354919416,1,"PROPHET","prediction","projeção",376.138889740723,726.187820098108,"melhor_previsao_16001.csv"
"374",16001,"2031-02-01",462.376111561564,1,"PROPHET","prediction","projeção",287.351646382871,637.400576740256,"melhor_previsao_16001.csv"
"375",16001,"2031-03-01",528.712943716054,1,"PROPHET","prediction","projeção",353.688478537362,703.737408894747,"melhor_previsao_16001.csv"
"376",16001,"2031-04-01",506.368477000286,1,"PROPHET","prediction","projeção",331.344011821593,681.392942178979,"melhor_previsao_16001.csv"
"377",16001,"2031-05-01",496.543710496742,1,"PROPHET","prediction","projeção",321.519245318049,671.568175675434,"melhor_previsao_16001.csv"
"378",16001,"2031-06-01",466.131851633706,1,"PROPHET","prediction","projeção",291.107386455014,641.156316812399,"melhor_previsao_16001.csv"
"379",16001,"2031-07-01",529.70510649127,1,"PROPHET","prediction","projeção",354.680641312577,704.729571669963,"melhor_previsao_16001.csv"
"380",16001,"2031-08-01",533.120573701525,1,"PROPHET","prediction","projeção",358.096108522832,708.145038880217,"melhor_previsao_16001.csv"
"381",16001,"2031-09-01",567.992104174434,1,"PROPHET","prediction","projeção",392.967638995741,743.016569353126,"melhor_previsao_16001.csv"
"382",16001,"2031-10-01",576.850216210611,1,"PROPHET","prediction","projeção",401.825751031919,751.874681389304,"melhor_previsao_16001.csv"
"383",16001,"2031-11-01",537.550009355902,1,"PROPHET","prediction","projeção",362.52554417721,712.574474534595,"melhor_previsao_16001.csv"
"384",16001,"2031-12-01",533.421021922702,1,"PROPHET","prediction","projeção",358.39655674401,708.445487101395,"melhor_previsao_16001.csv"
"385",16001,"2032-01-01",525.802314557965,1,"PROPHET","prediction","projeção",350.777849379272,700.826779736657,"melhor_previsao_16001.csv"
"386",16001,"2032-02-01",438.268005797039,1,"PROPHET","prediction","projeção",263.243540618346,613.292470975731,"melhor_previsao_16001.csv"
"387",16001,"2032-03-01",506.367478816916,1,"PROPHET","prediction","projeção",331.343013638223,681.391943995608,"melhor_previsao_16001.csv"
"388",16001,"2032-04-01",472.840204020946,1,"PROPHET","prediction","projeção",297.815738842253,647.864669199638,"melhor_previsao_16001.csv"
"389",16001,"2032-05-01",492.719900337177,1,"PROPHET","prediction","projeção",317.695435158484,667.744365515869,"melhor_previsao_16001.csv"
"390",16001,"2032-06-01",444.066123653583,1,"PROPHET","prediction","projeção",269.041658474891,619.090588832276,"melhor_previsao_16001.csv"
"391",16001,"2032-07-01",475.401996297466,1,"PROPHET","prediction","projeção",300.377531118774,650.426461476159,"melhor_previsao_16001.csv"
"392",16001,"2032-08-01",509.986137866739,1,"PROPHET","prediction","projeção",334.961672688046,685.010603045431,"melhor_previsao_16001.csv"
"393",16001,"2032-09-01",545.993772715646,1,"PROPHET","prediction","projeção",370.969307536954,721.018237894339,"melhor_previsao_16001.csv"
"394",16001,"2032-10-01",558.316133512639,1,"PROPHET","prediction","projeção",383.291668333946,733.340598691331,"melhor_previsao_16001.csv"
"395",16001,"2032-11-01",517.01480320741,1,"PROPHET","prediction","projeção",341.990338028718,692.039268386103,"melhor_previsao_16001.csv"
"396",16001,"2032-12-01",500.125942833494,1,"PROPHET","prediction","projeção",325.101477654802,675.150408012187,"melhor_previsao_16001.csv"
"397",16002,"2017-02-01",92,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"398",16002,"2022-02-01",99,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"399",16002,"2020-12-01",126,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"400",16002,"2004-04-01",77,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"401",16002,"2019-03-01",108,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"402",16002,"2013-02-01",89,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"403",16002,"2008-04-01",99,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"404",16002,"2006-11-01",90,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"405",16002,"2011-12-01",87,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"406",16002,"2019-08-01",121,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"407",16002,"2009-03-01",76,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"408",16002,"2016-10-01",115,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"409",16002,"2017-08-01",91,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"410",16002,"2001-05-01",67,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"411",16002,"2010-09-01",77,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"412",16002,"2004-03-01",82,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"413",16002,"2019-11-01",109,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"414",16002,"2020-08-01",118,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"415",16002,"2009-04-01",98,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"416",16002,"2021-04-01",113,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"417",16002,"2001-08-01",92,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"418",16002,"2019-04-01",110,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"419",16002,"2013-07-01",101,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"420",16002,"2005-10-01",100,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"421",16002,"2014-09-01",119,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"422",16002,"2008-07-01",109,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"423",16002,"2015-06-01",111,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"424",16002,"2009-06-01",88,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"425",16002,"2006-04-01",110,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"426",16002,"2012-03-01",104,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"427",16002,"2013-08-01",118,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"428",16002,"2006-08-01",102,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"429",16002,"2006-05-01",92,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"430",16002,"2012-05-01",95,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"431",16002,"2018-07-01",99,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"432",16002,"2008-08-01",97,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"433",16002,"2008-01-01",91,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"434",16002,"2001-04-01",84,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"435",16002,"2011-11-01",106,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"436",16002,"2001-11-01",75,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"437",16002,"2008-02-01",74,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"438",16002,"2002-09-01",85,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"439",16002,"2001-06-01",73,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"440",16002,"2012-02-01",88,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"441",16002,"2019-01-01",103,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"442",16002,"2018-04-01",101,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"443",16002,"2002-07-01",88,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"444",16002,"2004-01-01",95,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"445",16002,"2016-09-01",140,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"446",16002,"2006-01-01",99,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"447",16002,"2010-06-01",98,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"448",16002,"2016-05-01",102,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"449",16002,"2015-10-01",109,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"450",16002,"2000-10-01",72,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"451",16002,"2014-07-01",95,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"452",16002,"2010-03-01",82,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"453",16002,"2018-12-01",116,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"454",16002,"2022-04-01",98,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"455",16002,"2012-01-01",102,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"456",16002,"2007-02-01",73,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"457",16002,"2000-06-01",52,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"458",16002,"2017-07-01",107,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"459",16002,"2007-12-01",119,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"460",16002,"2014-02-01",82,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"461",16002,"2018-08-01",101,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"462",16002,"2007-07-01",79,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"463",16002,"2017-03-01",107,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"464",16002,"2005-02-01",72,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"465",16002,"2000-01-01",82,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"466",16002,"2005-01-01",58,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"467",16002,"2021-05-01",119,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
"468",16002,"2009-12-01",84,0,"Dados Históricos","actual","histórico",NA,NA,"melhor_previsao_16002.csv"
