"","ano","uf_sigla","cod_regsaude","regiao_saude","media_necessidade","media_oferta","media_percentual","media_diferenca","mediana_necessidade","mediana_oferta","mediana_percentual","mediana_diferenca","sd_necessidade","sd_oferta","sd_percentual","sd_diferenca","q05_percentual","q95_percentual"
"20",2014,"AM",13007,"Regional Juruá",21.1201548710151,5.75195772874205,28.5031249954161,-15.3681971422731,20.6853658727951,5.6028517941708,26.5081368362203,-15.4130468818922,4.60650559862821,0.970829553014789,7.81682096602445,4.63197404890442,18.9338366171272,43.4544027120545
"21",2014,"AM",13008,"Triângulo",21.5813554142918,9.8809930558098,47.917228297119,-11.700362358482,21.1153853106973,9.62485162126544,44.5254693318826,-11.7680814404844,4.70625364855059,1.66773827696609,13.1413385353943,4.86716524440582,31.8072580404852,73.0000009901494
"22",2014,"AM",13009,"Alto Solimões",48.2337453735066,17.4681894379136,37.9032010996894,-30.765555935593,47.2462082755294,17.0153678362539,35.2525753105318,-30.8478914911663,10.5214872482706,2.94832391748055,10.3956063784099,10.6999431656573,25.1784758443947,57.7864855589869
"23",2014,"AP",16001,"Área Central",75.0515025405769,36.136749382978,50.5675034101517,-38.9147531575989,74.5784136331972,35.1999894060763,49.112020049915,-38.9369315821334,16.8926029900326,6.09924931742441,14.295225849342,17.5246218093849,33.4930201225614,78.876580115435
"24",2014,"AP",16002,"Área Norte",8.84162335702891,4.37404060384336,51.7800509987707,-4.46758275318555,8.6395517072061,4.26065392006617,48.1274729644771,-4.48611751732895,1.92871857823044,0.738261316330376,14.2215854346062,2.01011984593106,34.1654009867697,78.3569631040284
"25",2014,"AP",16003,"Área Sudoeste",28.6794300882589,14.1904221082929,51.8068492626581,-14.4890079799659,27.970167241137,13.8225688920141,48.4710063960704,-14.5649878019759,6.27341698246483,2.3950942969635,14.2807210033161,6.53765039294137,33.8812324049748,78.1972321684676
"26",2014,"BA",29001,"Alagoinhas",50.180637778021,25.8514119869656,53.9760783079222,-24.3292257910554,49.4485445200368,25.1812751177321,51.1766374768457,-24.5527787014452,11.0441731001711,4.36326480959653,14.9686940101513,11.5564704787857,34.9884814735105,82.1350445243636
"27",2014,"BA",29002,"Barreiras",52.3889977322693,24.5022710512725,48.9848184586903,-27.8867266809967,51.3656106403603,23.8671074780143,46.1223457087475,-27.7676005498553,11.4912750201967,4.13555348880432,13.5410661492565,11.9060249405683,31.8764753312987,74.3736156290462
"28",2014,"BA",29003,"Brumado",36.2873106443943,31.2412270448234,90.1187567520441,-5.04608359957099,35.442607928331,30.431371935424,83.794293965292,-5.60749003729468,7.91968269533707,5.27297103314988,24.7706956608535,9.16263183356596,59.3346745084288,136.046188468944
"29",2014,"BA",29004,"Camaçari",59.6480150154353,41.396542655161,73.464237246498,-18.2514723602743,57.8004200079604,40.3234349461503,70.3755515211667,-16.3026839813842,14.3920742981113,6.98701014464112,21.9776674722005,15.5606485685657,46.5769104632066,114.687737688491
"30",2014,"BA",29005,"Cruz das Almas",23.0159219771902,17.6003950584835,80.0520919694389,-5.41552691870672,22.468115071786,17.1441463379992,74.5495126979128,-5.6207683458903,5.02644450506975,2.97063790683457,22.0239386409671,5.63421045293455,52.5792097576468,120.519763717657
"31",2014,"BA",29006,"Feira de Santana",110.37477347353,53.6024060186777,51.1031733457437,-56.772367454852,109.684609091965,52.2128900970386,49.8240623042601,-56.2252096270899,25.2988824721828,9.04714574232641,14.6630906134478,26.2368366578843,33.3877143360602,79.4816086703501
"32",2014,"BA",29007,"Guanambi",42.3410708220375,33.8130364525648,83.5857290913262,-8.52803436947269,41.3779876473394,32.9365132514713,77.6831167182863,-8.87020646541666,9.23627125422769,5.70704734168751,22.9552202096477,10.4675561925799,55.1740727915203,126.546725478476
"33",2014,"BA",29008,"Ibotirama",20.8192957455718,8.80207398089727,44.2475428139476,-12.0172217646745,20.3660766174406,8.57390097807272,41.0978199033753,-12.0120958162932,4.53970488147777,1.48563566553652,12.1361894635355,4.66370134137722,29.3488582547548,67.3539392281791
"34",2014,"BA",29009,"Ilhéus",31.4778530603923,13.8185944188251,46.0292509777712,-17.6592586415672,31.0905273631629,13.4603799582103,44.0599754651349,-17.7214176806522,6.97664087615371,2.33233630627785,12.8445054386598,7.18474726504519,30.1313604996398,70.8026088990226
"35",2014,"BA",29010,"Irecê",44.4225747071041,21.0354861200457,49.5611769948232,-23.3870885870584,43.4268938569186,20.4901907675751,46.0630350831933,-23.4900484168058,9.68812893622317,3.5504210132363,13.6043114311786,10.0517559218505,32.7685419859115,75.1727053634624
"36",2014,"BA",29011,"Itaberaba",25.6994355079699,18.2353654029122,74.2660947331812,-7.46407010505777,25.1196554189229,17.7626565742184,69.0342720927514,-7.60490539119428,5.60527722918165,3.07780976113715,20.3899235172282,6.17826550219591,49.0674880271721,112.553403623963
"37",2014,"BA",29012,"Itabuna",49.7962197666922,26.9044501770753,56.6652246684664,-22.891769589617,49.1540030136187,26.2070157770044,54.2582835793018,-23.0927787288457,11.0641539570561,4.54099918172226,15.846369215961,11.6347276883807,37.2054554434843,87.4500557681979
"38",2014,"BA",29013,"Itapetinga",22.746163785778,12.7249155587101,58.5591428579564,-10.0212482270679,22.2125532791959,12.3950521424265,54.4570602929128,-10.1757290003041,4.96474377273128,2.14774250204986,16.0990241738035,5.25207396216748,38.528996740047,88.3331724324425
"39",2014,"BA",29014,"Jacobina",36.5569126051077,27.1103253669935,77.6294076015127,-9.44658723811426,35.6930367206223,26.4075541383078,72.2024017260744,-9.77966653069361,7.98102950990003,4.57574730193295,21.348688412807,8.88221254684497,51.0342536196736,116.991199605019
"40",2014,"BA",29015,"Jequié",51.4275434955099,30.1940106976847,61.4676113818078,-21.2335327978252,50.1717015614549,29.4113022015781,57.4640380431961,-21.8838919491308,11.2401401467332,5.09621928598001,16.9285341495726,11.9722142091705,40.2677603044375,92.5645222889242
"41",2014,"BA",29016,"Juazeiro",61.8820164604753,32.0387227774062,54.276320957444,-29.843293683069,61.1447577858139,31.2081944725261,51.9106422621336,-30.1630355644869,13.6927970850134,5.40757432164866,15.1243082520053,14.3306050043599,35.4630801220591,83.3129306471104
"42",2014,"BA",29017,"Paulo Afonso",27.2563669288773,15.3325791742279,58.8994713531611,-11.9237877546494,26.5876678645581,14.9351182304979,55.106852902699,-12.1672909763601,5.96232047040333,2.58787037183859,16.2366405200222,6.31126743641466,38.5132187888719,88.9220596344099
"43",2014,"BA",29018,"Porto Seguro",42.345645226085,21.4055841422608,53.038611652265,-20.9400610838242,41.8224097971277,20.8506948716693,51.0301251833852,-20.8859183840104,9.446982881444,3.61288706643475,14.8833504181127,9.85490954835917,34.991114120005,81.9538401053005
"44",2014,"BA",29019,"Ribeira do Pombal",27.9232004092482,13.6257441401159,51.0734010657923,-14.2974562691322,27.3083139468111,13.2725288680202,47.4567396831938,-14.3775382323326,6.09152553395301,2.29978656257191,14.0188388972778,6.33907087076954,33.8103924850228,77.5773715153564
"45",2014,"BA",29020,"Salvador",283.87153667739,96.5983406532537,36.5612477355439,-187.273196024136,275.628644267576,94.0942565586918,33.8997369582969,-177.545749383534,76.3090410444668,16.3041051935683,11.9747779599119,77.0621771944199,22.5706210738569,60.4553065045928
"46",2014,"BA",29021,"Santa Maria da Vitória",31.6776487352191,15.8766087273583,52.4575713945686,-15.8010400078607,30.9664437194936,15.4650451008933,48.7594799260469,-15.8840937744802,6.9099395314455,2.67969301602342,14.4027390082046,7.21159345863979,34.6680840455308,79.5271018709993
"47",2014,"BA",29022,"Santo Antônio de Jesus",39.7956925209918,22.2896866605926,58.634591834273,-17.5060058603992,38.8408856197121,21.7118791179154,54.6599437526846,-17.8764535700127,8.69200974175489,3.76210806094978,16.1349279942891,9.19623367787312,38.4853587235104,88.2057203845923
"48",2014,"BA",29023,"Seabra",18.0979294929981,9.327826626208,53.9443378761097,-8.77010286679005,17.6938409441025,9.08602472636624,50.1341762152943,-8.82495300864825,3.94722239700724,1.57437348832907,14.8073471892533,4.13261487430588,35.6760278809826,81.8459607739747
"49",2014,"BA",29024,"Senhor do Bonfim",30.3541062169749,21.017792342686,72.561074085164,-9.33631387428894,29.979106241947,20.4729556596518,69.013965534555,-9.64409180364814,6.6923131620395,3.54743461403531,20.1548780023647,7.32847562133735,47.1706746987947,110.76236100597
"50",2014,"BA",29025,"Serrinha",60.8133024157824,32.0544314026569,55.1762303943006,-28.7588710131255,59.3832088297332,31.2234958887256,51.3153504085399,-29.0914113096575,13.2773530655562,5.41022566200089,15.1737290477016,13.9378801439123,36.2837422372821,83.1812264322596
"51",2014,"BA",29026,"Teixeira de Freitas",48.450846275937,19.8399159958153,42.9477034943436,-28.6109302801217,47.8225779474166,19.3256129783246,41.1261383233501,-28.6467029925901,10.7682305550332,3.34862975119268,12.0131494855402,11.0302470612019,28.2097055871343,66.3051430752238
"52",2014,"BA",29027,"Valença",31.1302402155819,17.6084279715031,59.2016362681791,-13.5218122440788,30.4253115317087,17.1519710166993,55.0328978752838,-13.7700481830422,6.7890396118201,2.9719937216239,16.2531740038911,7.19316655394033,39.107671761069,89.7040428447944
"53",2014,"BA",29028,"Vitória da Conquista",65.622696614853,40.9398282157046,65.4205595063321,-24.6828683991484,64.7977551827955,39.8785597510937,62.6343786667065,-25.1428870872561,14.5594847264183,6.90992475979949,18.2720683389216,15.6313359855435,42.8860419922773,100.785291964975
"54",2014,"CE",23001,"1ª Região Fortaleza",251.337403501736,231.578522628226,101.275254395522,-19.7588808735107,240.744105897981,225.575395750125,94.318854970133,-12.2205059717753,76.6421399827884,39.08639183622,37.1103425939573,84.199724348382,58.7098942594285,177.532248581313
"55",2014,"CE",23002,"2ª Região Caucaia",61.4398727379144,26.1925110690188,44.7785400580928,-35.2473616688956,61.0356547343162,25.5135320107759,43.5568954610842,-35.0969281240366,13.8473798479646,4.42083635044926,12.6726154277684,14.2173280712603,29.6233708443472,69.9470999100437
"56",2014,"CE",23003,"3ª Região Maracanaú",56.3405220341149,21.9682301410566,41.0409822568776,-34.3722918930583,55.9630403439903,21.3987556002945,39.958445346228,-33.9301637876859,12.9437116530567,3.70785184004339,11.7980679552013,13.2015925924368,26.7694914311035,63.7352579910155
"57",2014,"CE",23004,"4ª Região Baturité",14.4547660076501,6.96300694022007,50.4164097736823,-7.49175906743006,14.1315530912041,6.78250741184911,46.8541486055617,-7.52860157365323,3.15209301808968,1.17523341342272,13.8368367793423,3.27600384631775,33.3470663711316,76.5030215016897
"58",2014,"CE",23005,"5ª Região Canindé",19.5820984409325,10.0003607445781,53.4498095194362,-9.58173769635439,19.1436198164032,9.74112498430486,49.6754648044024,-9.6391967661437,4.27044052858973,1.687885448659,14.6706501021706,4.46633447330911,35.3456307067956,81.0861056559101
"59",2014,"CE",23006,"6ª Região Itapipoca",33.3660403234111,14.1081873031696,44.2555530734585,-19.2578530202416,32.6063402866698,13.742465830212,41.1363820416429,-19.2961379382837,7.27716124896188,2.38121450457538,12.1519311070507,7.47631625118748,29.2175041189196,67.0133738266892
"60",2014,"CE",23007,"7ª Região Aracati",10.4433712646052,4.53431755094392,45.4673491877412,-5.90905371366126,10.2146400114991,4.41677606542536,42.6679289542527,-5.84149147069522,2.28749557061418,0.765313253123076,12.5512067833377,2.35480579271313,29.6552940758477,68.8763897917349
"61",2014,"CE",23008,"8ª Região Quixadá",31.4032355199216,12.970363750899,43.230751157083,-18.4328717690226,30.6810160604728,12.6341376692741,40.1857106529065,-18.4546866920285,6.85050405417717,2.18916985078024,11.8749878151629,7.02561172559149,28.5085446867558,65.378198285321
"62",2014,"CE",23009,"9ª Região Russas",17.2266366742907,8.07685268293305,49.0807462844,-9.14978399135767,16.8170902328734,7.86747933137569,45.6861148714614,-9.15549941636095,3.76143180407838,1.36323103362811,13.5005177072752,3.89885917382922,32.2465307636206,73.9161851182189
"63",2014,"CE",23010,"10ª Região Limoeiro do Norte",20.5299417040396,8.75065189259625,44.6568766252392,-11.7792898114434,20.2213651338411,8.52381188610013,42.3146526490193,-11.7144643213086,4.51668833028885,1.47695651917372,12.380010703464,4.64204779313652,28.9346680814154,67.9119658530587
"64",2014,"CE",23011,"11ª Região Sobral",65.9593245108067,29.6275111544148,47.0334861998868,-36.331813356392,64.4123848991592,28.8594878225282,44.0412582958182,-36.0697892083765,14.4356102424844,5.00060410167021,12.9724323182363,14.9033322055221,30.722742559465,71.105416596868
"65",2014,"CE",23012,"12ª Região Acaraú",24.8683847070774,12.7497038812696,53.658516937669,-12.1186808258078,24.3144978372069,12.4191978862022,49.8639591390246,-12.1960197240427,5.4231274905757,2.1519263360148,14.7260331240196,5.67440926031969,35.5029233498892,81.4525429239959
"66",2014,"CE",23013,"13ª Região Tianguá",35.6279043383185,19.2692147440111,56.6081304352963,-16.3586895943074,34.8211591854042,18.7697058101219,52.624982438474,-16.6025470658262,7.77138079120816,3.25230539219653,15.5441636172595,8.18452261282099,37.3843471361715,85.7495305525629
"67",2014,"CE",23014,"14ª Região Tauá",10.1309933417174,5.29061374925367,54.6572425182863,-4.84037959246369,9.90331020301649,5.15346706898582,50.8018703373557,-4.8712432103508,2.20946286379385,0.89296278303581,15.0038439697372,2.31685842161737,36.1292209745844,82.8795911493488
"68",2014,"CE",23015,"15ª Região Crateús",26.8484528475329,12.2867654889248,47.8984881491772,-14.561687358608,26.2348915449446,11.9682600795528,44.5184318512711,-14.6043959517209,5.85578561341308,2.07379045711783,13.1533008875975,6.05612924901052,31.6117038248875,72.50139076992
"69",2014,"CE",23016,"16ª Região Camocim",16.6585429193517,6.53746769109459,41.0728061417588,-10.1210752282571,16.2901631500015,6.36799926385996,38.1626166755248,-10.1138010450721,3.6327045522287,1.10340985377548,11.2701466305605,3.71228783181526,27.195538755554,62.3990811067893
"70",2014,"CE",23017,"17ª Região Icó",15.8266845847432,6.91278821913062,45.7146452669065,-8.91389636561256,15.4718639550281,6.73359049263203,42.4879678443985,-8.94166154143289,3.45158839685938,1.16675737433352,12.5482963564709,3.55518371426187,30.2254055264124,69.3385399465121
"71",2014,"CE",23018,"18ª Região Iguatú",27.6074354342334,15.8973045687939,60.2774002266533,-11.7101308654395,26.952340572183,15.4852044514635,56.0713018918632,-12.0166941018606,6.02658876711613,2.6831861109726,16.5760015507409,6.4013805672455,39.6200216669249,90.821716367834
"72",2014,"CE",23019,"19ª Região Brejo Santo",22.5212193570364,12.780126946057,59.3981053751546,-9.74109241097938,21.9989086425502,12.4488323048066,55.2241714250462,-9.90198024932992,4.91409151609551,2.15706121561263,16.3219309545466,5.2088755511998,39.1312655609559,89.7283379120347
"73",2014,"CE",23020,"20ª Região Crato",36.3888826412452,22.0758085391938,63.5488862427124,-14.3130741020513,35.7552243279389,21.5035452822501,60.0141696837083,-14.7603841803762,7.99272876825403,3.72600918630755,17.5904012483479,8.55226204814317,41.2693304686043,96.3190165918806
"74",2014,"CE",23021,"21ª Região Juazeiro do Norte",46.6631162416012,17.8497684699947,40.206527971582,-28.8133477716065,46.1785176682363,17.3870553321182,39.3416274129851,-28.5496982217651,10.5837980856565,3.01272776372303,11.4380477602899,10.7870740834558,26.4679446104297,62.9549668382308
"75",2014,"CE",23022,"22ª Região Cascavel",33.0639052393538,13.2860156030485,42.0845777462767,-19.7778896363053,32.4097082293734,12.9416069918165,39.6115875066847,-19.5223501587161,7.25042179489972,2.24244634566811,11.6307018310835,7.42058699098882,27.3939399671662,63.9105790034348
"76",2014,"DF",53001,"Distrito Federal",278.155124761608,260.092698268052,102.333033718508,-18.0624264935561,268.226704116131,253.35040865479,95.5449768704029,-10.2904252045034,83.0281468983713,43.8990844352408,36.7733930921946,91.8224094053435,59.9722651579323,177.661138126328
"77",2014,"ES",32002,"Metropolitana",202.73204947287,109.03971449754,60.6225134111394,-93.6923349753294,194.208268319798,106.213117136733,55.5028279671925,-82.7691407780945,68.7091328474553,18.4039908286424,24.5390993931286,70.3082460346307,33.1888451914318,111.418507240794
"78",2014,"ES",32004,"Sul",60.7697821010393,27.0324780232608,47.0666410323538,-33.7373040777785,58.8441607567241,26.3317248033103,45.0826536039904,-32.95515437835,14.609186232453,4.56260803605452,14.0384778516269,15.0015550333671,29.8948882043031,73.3134668792307
"79",2014,"ES",32005,"Central Norte",86.1861426200419,50.3117000388931,61.9242673963663,-35.8744425811487,83.549647880045,49.0074879066165,59.1206593166743,-32.7100343394474,21.1539051386812,8.49173230465568,18.786903661756,22.2580740556516,38.9349849973838,97.6600386385071
"80",2014,"GO",52001,"Central",173.953448537384,89.3713667698059,56.1837551792169,-84.5820817675776,167.855015564598,87.054624923889,52.5558557576766,-74.9225165992592,51.7254363029381,15.0843187911304,20.1193120146006,53.0972194893554,32.991377528786,97.3732487371904
"81",2014,"GO",52002,"Centro Sul",90.4910234749158,32.2753578562618,37.6529004082151,-58.215665618654,88.0288164460002,31.4386953452124,36.1977726066023,-57.2953980315,21.3428486714494,5.44751417146449,11.0573791625951,21.6510598020614,24.1564293114973,57.9368062300697
"82",2014,"GO",52003,"Entorno Norte",27.6290134861075,16.7758404839371,63.616031947777,-10.8531730021704,27.2234046178157,16.3409663955764,60.3090698341298,-11.1634069661422,6.08009766774181,2.83146756052915,17.6401976120672,6.5053364925524,41.2328705702448,96.7916554191264
"83",2014,"GO",52004,"Entorno Sul",93.8660429642156,39.8282130728918,44.4883555608278,-54.0378298913238,92.7149155619808,38.7957606084271,42.5868666511349,-54.0403552842095,20.7992168810317,6.72230362572391,12.4120106447672,21.3628936391022,29.1188264905251,68.4207394293684
"84",2014,"GO",52005,"Estrada de Ferro",25.6412345605359,16.5756055568894,68.6867699062673,-9.06562900364646,24.6529302964438,16.1459220866347,65.5891586515899,-8.01310882696647,6.37453196000481,2.79767141773897,21.0600227627938,6.78954274108761,43.2629163698572,109.101633072117
"85",2014,"GO",52006,"Nordeste I",5.27800285352906,2.12773412719742,42.2001675647876,-3.15026872633164,5.15199547121921,2.07257763952548,39.2924182682922,-3.14735402958367,1.15235669518746,0.359124191980658,11.6075801759735,1.17978100419544,27.7204780571462,63.5389256516678
"86",2014,"GO",52007,"Nordeste II",10.3677872194628,7.15454142797825,72.2421131407393,-3.21324579148452,10.1180694307471,6.9690768198646,67.3905282146469,-3.21769248144384,2.26486360632959,1.20756107470021,19.883431449722,2.4816521810057,47.3953574148451,108.620670958817
"87",2014,"GO",52008,"Norte",13.1978440596555,6.1052714483264,48.4447922391426,-7.09257261132911,12.9172564361668,5.94700668908364,45.5032284989104,-7.05817318724968,2.89183384514854,1.03046271039077,13.3778583123838,2.99328740007164,31.5778684357393,73.4470584398612
"88",2014,"GO",52009,"Oeste I",9.86177238827428,4.53946573866422,48.2045956365183,-5.32230664961006,9.65150337816738,4.4217907985242,45.2739692230414,-5.29332217692811,2.16055650820556,0.766182176891129,13.3099430321044,2.23535713254561,31.4242352002462,73.0721081454033
"89",2014,"GO",52010,"Oeste II",9.02460395668642,5.56436262799349,64.664632466124,-3.46024132869293,8.90852035064074,5.42011965385019,61.9200082245238,-3.52211810673195,2.00476614113253,0.939166791152435,18.0803422488547,2.14794465798039,42.4530081429228,99.7822747748503
"90",2014,"GO",52011,"Pirineus",50.6837851118239,12.086355588108,25.3127524826954,-38.5974295237159,48.985905671757,11.773045332624,24.1685337371791,-37.5542757155813,12.5040593005493,2.03996478182514,7.71209594903709,12.5339961318549,15.8826871345523,40.0361586752154
"91",2014,"GO",52012,"Rio Vermelho",17.9757522794787,9.6586491039029,56.2655521669693,-8.31710317557583,17.57071876298,9.40827141177612,52.7543161538701,-8.40924851798714,3.93614248823838,1.63021051865753,15.5269726883786,4.14109930482686,36.720172128252,85.1662511293311
"92",2014,"GO",52013,"São Patrício I",14.7281788378097,8.30592121749637,59.1149380469985,-6.42225762031333,14.5565435576058,8.09060980458012,56.4516856541146,-6.55792317962191,3.2559913446189,1.40189378351387,16.4594414974041,3.44454974713766,38.5698880800438,90.6018123645527
"93",2014,"GO",52014,"Serra da Mesa",11.2405396658705,7.78442553599531,72.6603392891206,-3.45611412987521,11.0973872759651,7.58263266835219,69.8694211132868,-3.5279493227671,2.50679687043517,1.31387446152878,20.383453465346,2.74047803664488,47.9135229227626,112.322319452075
"94",2014,"GO",52015,"Sudoeste I",41.1415416916315,13.7255495539658,35.8994611737625,-27.4159921376656,40.078083140972,13.3697470619688,33.2845913894296,-25.7714749755709,11.1678846032817,2.3166319654566,11.8574817190437,11.269355240927,22.0562790953878,59.6416623097527
"95",2014,"GO",52016,"Sudoeste II",22.1880952803729,11.2690962630832,54.1164630478375,-10.9189990172897,21.1177481113748,10.9769715275894,51.3918766526603,-10.3661739861927,5.63337153484485,1.90202574565205,16.8857839456633,5.82817246232118,34.156522286718,86.9415585618133
"96",2014,"GO",52017,"Sul",22.1530277596555,9.34765697501792,44.7928072208616,-12.8053707846375,21.4049606529443,9.10534102016539,42.7681551429247,-12.5382363635766,5.46780659161661,1.57772050330713,13.6523253227345,5.58863240577343,28.1107993897085,70.8627858580265
"97",2014,"GO",52018,"São Patrício II",15.7795235445036,4.6935490678172,31.2366889750072,-11.0859744766864,15.6815844382055,4.57187988086962,30.3237944739791,-10.9065030190436,3.5498005413607,0.792188739634302,8.82665696887791,3.57864844122053,20.6976804158284,48.699942352401
"98",2014,"MA",21001,"Açailândia",35.0421603415492,15.3079298294216,45.7720819132602,-19.7342305121276,34.5519912049676,14.911107861805,43.4347587891666,-19.5902329182181,7.71601583524143,2.58370999488018,12.6990461235537,7.94535004281804,29.6932700779783,69.7098646055975
"99",2014,"MA",21002,"Bacabal",31.6031417723224,14.9028584321697,49.3572075611501,-16.7002833401527,30.8841034530402,14.5165369849157,45.8721595941285,-16.7582132137981,6.89409055448656,2.51534104954387,13.555452690596,7.14996130898954,32.5781504006463,74.7204861689692
"100",2014,"MA",21003,"Balsas",29.618291417738,13.7781662576573,48.7037120082748,-15.8401251600808,28.8910902980648,13.420999801746,45.5546487009319,-15.8070761484428,6.47461029045659,2.32551274193912,13.4162620240847,6.70594903759571,31.8890512269922,73.3953792940395
"101",2014,"MA",21004,"Barra do Corda",33.9987480232698,9.70585625783502,29.8772152133147,-24.2928917654348,33.2553650868775,9.4542548316098,27.7524565155485,-24.3299279518005,7.41304731604402,1.63817825804511,8.19494677231764,7.46444158558668,19.8100260027825,45.4606055383362
