"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,111.936956226348,111.740566450727,111.521429224454,35101,"SP","ARARAS","Região Sudeste"
"2",2025-03-01,112.28877619879,111.895107776461,111.456657524055,35101,"SP","ARARAS","Região Sudeste"
"3",2025-04-01,112.67829116828,112.086259812632,111.428106699793,35101,"SP","ARARAS","Região Sudeste"
"4",2025-05-01,113.055241138755,112.26391962668,111.385852502091,35101,"SP","ARARAS","Região Sudeste"
"5",2025-06-01,113.444756108245,112.453066185496,111.354710033105,35101,"SP","ARARAS","Região Sudeste"
"6",2025-07-01,113.821706078719,112.62877016678,111.309976145841,35101,"SP","ARARAS","Região Sudeste"
"7",2025-08-01,114.211221048209,112.815922960618,111.276282010915,35101,"SP","ARARAS","Região Sudeste"
"8",2025-09-01,114.600736017699,113.002072358356,111.241304171912,35101,"SP","ARARAS","Região Sudeste"
"9",2025-10-01,114.977685988173,113.17485332302,111.192901233827,35101,"SP","ARARAS","Região Sudeste"
"10",2025-11-01,115.367200957664,113.359026454836,111.155431022711,35101,"SP","ARARAS","Região Sudeste"
"11",2025-12-01,115.744150928138,113.529880343702,111.104645413802,35101,"SP","ARARAS","Região Sudeste"
"12",2026-01-01,116.133665897628,113.712088778639,111.064721690977,35101,"SP","ARARAS","Região Sudeste"
"13",2026-02-01,116.523180867118,113.893308393153,111.023563343903,35101,"SP","ARARAS","Região Sudeste"
"14",2026-03-01,116.875000839561,114.036762499122,110.945397531502,35101,"SP","ARARAS","Região Sudeste"
"15",2026-04-01,117.264515809051,114.216077720764,110.90193186023,35101,"SP","ARARAS","Região Sudeste"
"16",2026-05-01,117.641465779525,114.382195829503,110.845420925674,35101,"SP","ARARAS","Região Sudeste"
"17",2026-06-01,118.030980749015,114.559574915697,110.799596490112,35101,"SP","ARARAS","Região Sudeste"
"18",2026-07-01,118.407930719489,114.723805450118,110.740833415291,35101,"SP","ARARAS","Região Sudeste"
"19",2026-08-01,118.79744568898,114.899259772523,110.692687561753,35101,"SP","ARARAS","Região Sudeste"
"20",2026-09-01,119.18696065847,115.073745299161,110.64337314092,35101,"SP","ARARAS","Região Sudeste"
"21",2026-10-01,119.563910628944,115.235154800333,110.581278479917,35101,"SP","ARARAS","Região Sudeste"
"22",2026-11-01,119.953425598434,115.407732553242,110.529698027978,35101,"SP","ARARAS","Região Sudeste"
