"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,143.404556375948,143.152957711851,142.872216857547,31025,"MG","VESPASIANO","Região Sudeste"
"2",2025-03-01,143.634184452655,143.13062350293,142.569779876708,31025,"MG","VESPASIANO","Região Sudeste"
"3",2025-04-01,143.888415537579,143.132400755765,142.29194952416,31025,"MG","VESPASIANO","Região Sudeste"
"4",2025-05-01,144.134445619765,143.125587593361,142.006137341035,31025,"MG","VESPASIANO","Região Sudeste"
"5",2025-06-01,144.388676704689,143.126487066674,141.728536232852,31025,"MG","VESPASIANO","Região Sudeste"
"6",2025-07-01,144.634706786875,143.118827770622,141.443019235483,31025,"MG","VESPASIANO","Região Sudeste"
"7",2025-08-01,144.8889378718,143.118855597307,141.165659231319,31025,"MG","VESPASIANO","Região Sudeste"
"8",2025-09-01,145.143168956724,143.118442784135,140.888409337062,31025,"MG","VESPASIANO","Região Sudeste"
"9",2025-10-01,145.38919903891,143.109518464935,140.603341511514,31025,"MG","VESPASIANO","Região Sudeste"
"10",2025-11-01,145.643430123835,143.10824316904,140.326350268147,31025,"MG","VESPASIANO","Região Sudeste"
"11",2025-12-01,145.88946020602,143.098487722979,140.041605695172,31025,"MG","VESPASIANO","Região Sudeste"
"12",2026-01-01,146.143691290945,143.096355996917,139.764884494638,31025,"MG","VESPASIANO","Região Sudeste"
"13",2026-02-01,146.397922375869,143.093791271338,139.488287972919,31025,"MG","VESPASIANO","Região Sudeste"
"14",2026-03-01,146.627550452576,143.06678953305,139.188464232507,31025,"MG","VESPASIANO","Região Sudeste"
"15",2026-04-01,146.881781537501,143.063405499147,138.912212404529,31025,"MG","VESPASIANO","Região Sudeste"
"16",2026-05-01,147.127811619686,143.051619164525,138.628366288987,31025,"MG","VESPASIANO","Região Sudeste"
"17",2026-06-01,147.382042704611,143.047393619053,138.3524118662,31025,"MG","VESPASIANO","Região Sudeste"
"18",2026-07-01,147.628072786796,143.034796727349,138.068925928896,31025,"MG","VESPASIANO","Região Sudeste"
"19",2026-08-01,147.882303871721,143.02973561234,137.793279674052,31025,"MG","VESPASIANO","Região Sudeste"
"20",2026-09-01,148.136534956646,143.024251972902,137.517777300971,31025,"MG","VESPASIANO","Região Sudeste"
"21",2026-10-01,148.382565038831,143.010443217979,137.234836664427,31025,"MG","VESPASIANO","Região Sudeste"
"22",2026-11-01,148.636796123756,143.004132887766,136.959658379438,31025,"MG","VESPASIANO","Região Sudeste"
"23",2026-12-01,148.882826205941,142.989528112866,136.677103328146,31025,"MG","VESPASIANO","Região Sudeste"
"24",2027-01-01,149.137057290866,142.982396955797,136.402259457376,31025,"MG","VESPASIANO","Região Sudeste"
"25",2027-02-01,149.391288375791,142.974850677287,136.127572690641,31025,"MG","VESPASIANO","Região Sudeste"
"26",2027-03-01,149.620916452497,142.943385771603,135.830710241818,31025,"MG","VESPASIANO","Região Sudeste"
"27",2027-04-01,149.875147537422,142.935054920791,135.556428436898,31025,"MG","VESPASIANO","Região Sudeste"
"28",2027-05-01,150.121177619607,142.918505773821,135.274921263081,31025,"MG","VESPASIANO","Região Sudeste"
"29",2027-06-01,150.375408704532,142.909368548551,135.000998637345,31025,"MG","VESPASIANO","Região Sudeste"
"30",2027-07-01,150.621438786717,142.892043305296,134.719910398369,31025,"MG","VESPASIANO","Região Sudeste"
"31",2027-08-01,150.875669871642,142.882105462031,134.446356690828,31025,"MG","VESPASIANO","Região Sudeste"
"32",2027-09-01,151.129900956567,142.871762645878,134.17297747902,31025,"MG","VESPASIANO","Região Sudeste"
"33",2027-10-01,151.375931038752,142.853277032411,133.892521422448,31025,"MG","VESPASIANO","Região Sudeste"
"34",2027-11-01,151.630162123677,142.84214219979,133.619525530836,31025,"MG","VESPASIANO","Região Sudeste"
"35",2027-12-01,151.876192205862,142.822894570524,133.339511335033,31025,"MG","VESPASIANO","Região Sudeste"
"36",2028-01-01,152.130423290787,142.810973401951,133.066908095267,31025,"MG","VESPASIANO","Região Sudeste"
"37",2028-02-01,152.384654375712,142.798654432702,132.794491316671,31025,"MG","VESPASIANO","Região Sudeste"
"38",2028-03-01,152.622483455158,142.770595850727,132.508023023114,31025,"MG","VESPASIANO","Região Sudeste"
"39",2028-04-01,152.876714540082,142.757512493208,132.236039125459,31025,"MG","VESPASIANO","Região Sudeste"
"40",2028-05-01,153.122744622268,142.736390847354,131.957181138842,31025,"MG","VESPASIANO","Região Sudeste"
"41",2028-06-01,153.376975707193,142.722535200224,131.685612431084,31025,"MG","VESPASIANO","Região Sudeste"
"42",2028-07-01,153.623005789378,142.700670881282,131.407226515719,31025,"MG","VESPASIANO","Região Sudeste"
"43",2028-08-01,153.877236874303,142.686048520423,131.136081780539,31025,"MG","VESPASIANO","Região Sudeste"
"44",2028-09-01,154.131467959227,142.671038213421,130.865139305172,31025,"MG","VESPASIANO","Região Sudeste"
"45",2028-10-01,154.377498041413,142.648063467102,130.587464120673,31025,"MG","VESPASIANO","Região Sudeste"
"46",2028-11-01,154.631729126338,142.632294778118,130.316958601779,31025,"MG","VESPASIANO","Região Sudeste"
"47",2028-12-01,154.877759208523,142.608590994888,130.039776097961,31025,"MG","VESPASIANO","Região Sudeste"
