"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,250.671145929536,250.231351497354,249.740616520476,31024,"MG","SETE LAGOAS","Região Sudeste"
"2",2025-03-01,251.163985099618,250.283440016598,249.302728351638,31024,"MG","SETE LAGOAS","Região Sudeste"
"3",2025-04-01,251.709628466494,250.387102263569,248.916868079245,31024,"MG","SETE LAGOAS","Região Sudeste"
"4",2025-05-01,252.237670434438,250.472152155411,248.513095646747,31024,"MG","SETE LAGOAS","Região Sudeste"
"5",2025-06-01,252.783313801314,250.573580416224,248.126167971081,31024,"MG","SETE LAGOAS","Região Sudeste"
"6",2025-07-01,253.311355769258,250.656464856006,247.721475450793,31024,"MG","SETE LAGOAS","Região Sudeste"
"7",2025-08-01,253.856999136134,250.755673520617,247.333517381741,31024,"MG","SETE LAGOAS","Região Sudeste"
"8",2025-09-01,254.402642503009,250.853762508489,246.945026011392,31024,"MG","SETE LAGOAS","Região Sudeste"
"9",2025-10-01,254.930684470954,250.933410031448,246.538988641382,31024,"MG","SETE LAGOAS","Região Sudeste"
"10",2025-11-01,255.47632783783,251.02930092393,246.149521711412,31024,"MG","SETE LAGOAS","Região Sudeste"
"11",2025-12-01,256.004369805774,251.106818257793,245.742653115265,31024,"MG","SETE LAGOAS","Região Sudeste"
"12",2026-01-01,256.55001317265,251.200525261687,245.35224641883,31024,"MG","SETE LAGOAS","Região Sudeste"
"13",2026-02-01,257.095656539525,251.293130507556,244.961351868768,31024,"MG","SETE LAGOAS","Região Sudeste"
"14",2026-03-01,257.588495709607,251.333115693974,244.51985326849,31024,"MG","SETE LAGOAS","Região Sudeste"
"15",2026-04-01,258.134139076482,251.423618540762,244.128196028842,31024,"MG","SETE LAGOAS","Região Sudeste"
"16",2026-05-01,258.662181044427,251.495916425919,243.719492488782,31024,"MG","SETE LAGOAS","Região Sudeste"
"17",2026-06-01,259.207824411302,251.58427042579,243.326982200744,31024,"MG","SETE LAGOAS","Região Sudeste"
"18",2026-07-01,259.735866379247,251.654486501434,242.917565875054,31024,"MG","SETE LAGOAS","Região Sudeste"
"19",2026-08-01,260.281509746122,251.740705609115,242.524236689894,31024,"MG","SETE LAGOAS","Região Sudeste"
"20",2026-09-01,260.827153112998,251.825847547507,242.13048027846,31024,"MG","SETE LAGOAS","Região Sudeste"
"21",2026-10-01,261.355195080943,251.892951682469,241.720026196787,31024,"MG","SETE LAGOAS","Região Sudeste"
"22",2026-11-01,261.900838447818,251.975979579281,241.325501481048,31024,"MG","SETE LAGOAS","Região Sudeste"
"23",2026-12-01,262.428880415763,252.041036095944,240.914416517461,31024,"MG","SETE LAGOAS","Região Sudeste"
"24",2027-01-01,262.974523782638,252.121963727749,240.519156507967,31024,"MG","SETE LAGOAS","Região Sudeste"
"25",2027-02-01,263.520167149514,252.201831567852,240.123511210769,31024,"MG","SETE LAGOAS","Região Sudeste"
"26",2027-03-01,264.013006319595,252.230195522457,239.679551574286,31024,"MG","SETE LAGOAS","Região Sudeste"
"27",2027-04-01,264.558649686471,252.30804268776,239.283338517697,31024,"MG","SETE LAGOAS","Região Sudeste"
"28",2027-05-01,265.086691654416,252.368083387767,238.870903559699,31024,"MG","SETE LAGOAS","Região Sudeste"
"29",2027-06-01,265.632335021291,252.443864266126,238.474035131008,31024,"MG","SETE LAGOAS","Região Sudeste"
"30",2027-07-01,266.160376989236,252.501904252516,238.06107834596,31024,"MG","SETE LAGOAS","Região Sudeste"
"31",2027-08-01,266.706020356111,252.575632375323,237.663586016851,31024,"MG","SETE LAGOAS","Região Sudeste"
"32",2027-09-01,267.251663722987,252.648324550414,237.265764292667,31024,"MG","SETE LAGOAS","Região Sudeste"
"33",2027-10-01,267.779705690931,252.703373767732,236.852052599706,31024,"MG","SETE LAGOAS","Região Sudeste"
"34",2027-11-01,268.325349057807,252.774033405446,236.453653592722,31024,"MG","SETE LAGOAS","Região Sudeste"
"35",2027-12-01,268.853391025751,252.827115057976,236.039495456593,31024,"MG","SETE LAGOAS","Região Sudeste"
"36",2028-01-01,269.399034392627,252.895755516423,235.640549569471,31024,"MG","SETE LAGOAS","Região Sudeste"
"37",2028-02-01,269.944677759503,252.96337687839,235.24131293649,31024,"MG","SETE LAGOAS","Região Sudeste"
"38",2028-03-01,270.455118328516,252.997052075792,234.811229871799,31024,"MG","SETE LAGOAS","Região Sudeste"
"39",2028-04-01,271.000761695391,253.062703105484,234.411548118306,31024,"MG","SETE LAGOAS","Região Sudeste"
"40",2028-05-01,271.528803663336,253.110937513644,233.996429582059,31024,"MG","SETE LAGOAS","Região Sudeste"
"41",2028-06-01,272.074447030212,253.174602408918,233.596274922128,31024,"MG","SETE LAGOAS","Região Sudeste"
"42",2028-07-01,272.602488998156,253.220914823644,233.180810624436,31024,"MG","SETE LAGOAS","Região Sudeste"
"43",2028-08-01,273.148132365032,253.282606703789,232.780212015907,31024,"MG","SETE LAGOAS","Região Sudeste"
"44",2028-09-01,273.693775731907,253.34330265739,232.379374324712,31024,"MG","SETE LAGOAS","Região Sudeste"
"45",2028-10-01,274.221817699852,253.386741925427,231.963415875408,31024,"MG","SETE LAGOAS","Região Sudeste"
"46",2028-11-01,274.767461066727,253.445484466418,231.562177124034,31024,"MG","SETE LAGOAS","Região Sudeste"
"47",2028-12-01,275.295503034672,253.487033875184,231.145942182732,31024,"MG","SETE LAGOAS","Região Sudeste"
"48",2029-01-01,275.841146401547,253.54383595432,230.744330327662,31024,"MG","SETE LAGOAS","Região Sudeste"
"49",2029-02-01,276.386789768423,253.59965844575,230.342514953211,31024,"MG","SETE LAGOAS","Região Sudeste"
"50",2029-03-01,276.879628938504,253.606138943002,229.896659111909,31024,"MG","SETE LAGOAS","Região Sudeste"
"51",2029-04-01,277.42527230538,253.660096893989,229.494620540452,31024,"MG","SETE LAGOAS","Região Sudeste"
"52",2029-05-01,277.953314273325,253.697019501906,229.077892470986,31024,"MG","SETE LAGOAS","Região Sudeste"
"53",2029-06-01,278.4989576402,253.749068927617,228.675548376935,31024,"MG","SETE LAGOAS","Região Sudeste"
"54",2029-07-01,279.026999608145,253.784145750295,228.258635835574,31024,"MG","SETE LAGOAS","Região Sudeste"
"55",2029-08-01,279.57264297502,253.834299369565,227.856012825391,31024,"MG","SETE LAGOAS","Região Sudeste"
"56",2029-09-01,280.118286341896,253.883495815589,227.45323359024,31024,"MG","SETE LAGOAS","Região Sudeste"
"57",2029-10-01,280.64632830984,253.915813361247,227.036065733772,31024,"MG","SETE LAGOAS","Região Sudeste"
"58",2029-11-01,281.191971676716,253.963133005097,226.633046982869,31024,"MG","SETE LAGOAS","Região Sudeste"
"59",2029-12-01,281.72001364466,253.993635913781,226.215758207041,31024,"MG","SETE LAGOAS","Região Sudeste"
