"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,201.943529164632,201.589225762809,201.193884078197,26002,"PE","ARCOVERDE","Região Nordeste"
"2",2025-03-01,202.560272448717,201.850125045023,201.059194681464,26002,"PE","ARCOVERDE","Região Nordeste"
"3",2025-04-01,203.243095370382,202.175220768888,200.988079266349,26002,"PE","ARCOVERDE","Região Nordeste"
"4",2025-05-01,203.903891746186,202.476682053746,200.893019924377,26002,"PE","ARCOVERDE","Região Nordeste"
"5",2025-06-01,204.586714667851,202.798297201725,200.817517441941,26002,"PE","ARCOVERDE","Região Nordeste"
"6",2025-07-01,205.247511043656,203.096364876591,200.718266711468,26002,"PE","ARCOVERDE","Região Nordeste"
"7",2025-08-01,205.930333965321,203.414519857726,200.638446088012,26002,"PE","ARCOVERDE","Região Nordeste"
"8",2025-09-01,206.613156886986,203.730933291089,200.556452164797,26002,"PE","ARCOVERDE","Região Nordeste"
"9",2025-10-01,207.273953262791,204.023929135362,200.451000691257,26002,"PE","ARCOVERDE","Região Nordeste"
"10",2025-11-01,207.956776184456,204.336912894394,200.364790850385,26002,"PE","ARCOVERDE","Região Nordeste"
"11",2025-12-01,208.617572560261,204.626565234083,200.255315197626,26002,"PE","ARCOVERDE","Região Nordeste"
"12",2026-01-01,209.300395481926,204.936139477633,200.164956426183,26002,"PE","ARCOVERDE","Região Nordeste"
"13",2026-02-01,209.983218403591,205.243997572467,200.072508972903,26002,"PE","ARCOVERDE","Região Nordeste"
"14",2026-03-01,210.599961687676,205.485669653767,199.915262474587,26002,"PE","ARCOVERDE","Região Nordeste"
"15",2026-04-01,211.282784609341,205.790223764667,199.818920671109,26002,"PE","ARCOVERDE","Região Nordeste"
"16",2026-05-01,211.943580985146,206.071660399767,199.699785200074,26002,"PE","ARCOVERDE","Região Nordeste"
"17",2026-06-01,212.626403906811,206.372854761022,199.599457756896,26002,"PE","ARCOVERDE","Região Nordeste"
"18",2026-07-01,213.287200282615,206.651016714335,199.476523004749,26002,"PE","ARCOVERDE","Região Nordeste"
"19",2026-08-01,213.970023204281,206.948871140266,199.372274283921,26002,"PE","ARCOVERDE","Região Nordeste"
"20",2026-09-01,214.652846125945,207.245044309986,199.266050736278,26002,"PE","ARCOVERDE","Região Nordeste"
"21",2026-10-01,215.31364250175,207.518312121068,199.137496730953,26002,"PE","ARCOVERDE","Região Nordeste"
"22",2026-11-01,215.996465423415,207.811174959531,199.027447355138,26002,"PE","ARCOVERDE","Região Nordeste"
"23",2026-12-01,216.65726179922,208.081216728407,198.895250126193,26002,"PE","ARCOVERDE","Região Nordeste"
"24",2027-01-01,217.340084720885,208.370788806435,198.781437458348,26002,"PE","ARCOVERDE","Região Nordeste"
"25",2027-02-01,218.02290764255,208.658704288095,198.66572897932,26002,"PE","ARCOVERDE","Região Nordeste"
"26",2027-03-01,218.639650926635,208.881837569128,198.488151098959,26002,"PE","ARCOVERDE","Região Nordeste"
"27",2027-04-01,219.3224738483,209.166565370975,198.368920526983,26002,"PE","ARCOVERDE","Região Nordeste"
"28",2027-05-01,219.983270224105,209.428681377207,198.22799175054,26002,"PE","ARCOVERDE","Região Nordeste"
"29",2027-06-01,220.66609314577,209.710166730123,198.10515028168,26002,"PE","ARCOVERDE","Região Nordeste"
"30",2027-07-01,221.326889521575,209.969123498589,197.960788087531,26002,"PE","ARCOVERDE","Região Nordeste"
