"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,97.2633279901494,97.4901539285647,97.0002322688912,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"2",2025-03-01,97.5140683753846,97.9694200859744,96.9872339398366,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"3",2025-04-01,97.7916738018951,98.4774448424303,97.0002438086779,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"4",2025-05-01,98.0603242146471,98.9782674501759,97.003615131542,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"5",2025-06-01,98.3379296411575,99.489950316974,97.0150930223678,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"6",2025-07-01,98.6065800539095,99.9944004025846,97.0169883947604,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"7",2025-08-01,98.88418548042,100.509764465986,97.026950481314,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"8",2025-09-01,99.1617909069304,101.026988441023,97.036148806105,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"9",2025-10-01,99.4304413196825,101.536933468793,97.0358480788992,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"10",2025-11-01,99.7080467461929,102.057873574328,97.0435546806949,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"11",2025-12-01,99.9766971589449,102.57150377663,97.0418174512137,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"12",2026-01-01,100.254302585455,103.096183440196,97.0480481800436,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"13",2026-02-01,100.531908011966,103.622752449025,97.0535351519622,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"14",2026-03-01,100.782648397201,104.123461179602,97.0324169810649,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"15",2026-04-01,101.060253823711,104.653762044279,97.0364983228034,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"16",2026-05-01,101.328904236464,105.176674968707,97.03127239703,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"17",2026-06-01,101.606509662974,105.710774413533,97.0339167450946,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"18",2026-07-01,101.875160075726,106.237454503063,97.0273079369609,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"19",2026-08-01,102.152765502236,106.775376440442,97.0285306993721,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"20",2026-09-01,102.430370928747,107.315229549545,97.0290369039728,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"21",2026-10-01,102.699021341499,107.847615958009,97.02037056411,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"22",2026-11-01,102.976626768009,108.391327742907,97.019478124,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"23",2026-12-01,103.245277180761,108.927541080465,97.0094664713924,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"24",2027-01-01,103.522882607272,109.475135806519,97.0071904845734,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"25",2027-02-01,103.800488033782,110.02469218944,97.0042169986084,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"26",2027-03-01,104.051228419017,110.547674038585,96.9755116453504,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"27",2027-04-01,104.328833845528,111.101105704268,96.9712222438064,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"28",2027-05-01,104.59748425828,111.646958892192,96.957945522127,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"29",2027-06-01,104.87508968479,112.204334632123,96.9523096027258,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"30",2027-07-01,105.143740097542,112.754099676927,96.937738623534,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"31",2027-08-01,105.421345524053,113.315444257936,96.9307708610083,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"32",2027-09-01,105.698950950563,113.878793816233,96.9231315065186,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"33",2027-10-01,105.967601363315,114.434484125034,96.9066349464959,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"34",2027-11-01,106.245206789826,115.00183999976,96.8976855977984,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"35",2027-12-01,106.513857202578,115.561504067599,96.8799305511093,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"36",2028-01-01,106.791462629088,116.132891390616,96.8696855860681,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"37",2028-02-01,107.069068055599,116.70631526354,96.8587871816,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"38",2028-03-01,107.328763454592,117.262214448033,96.8310806760691,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"39",2028-04-01,107.606368881103,117.839684979963,96.8189299160041,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"40",2028-05-01,107.875019293855,118.409381684087,96.7981008971388,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"41",2028-06-01,108.152624720365,118.990947087172,96.7846898958037,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"42",2028-07-01,108.421275133117,119.564705622765,96.7626511077724,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"43",2028-08-01,108.698880559628,120.150391547985,96.7479938371177,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"44",2028-09-01,108.976485986138,120.738158942287,96.7327078555925,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"45",2028-10-01,109.24513639889,121.318069675581,96.7088692776009,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"46",2028-11-01,109.522741825401,121.909996404408,96.6923578290811,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"47",2028-12-01,109.791392238153,122.494033083945,96.6673435290438,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"48",2029-01-01,110.068997664663,123.090145175789,96.6496203012462,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"49",2029-02-01,110.346603091174,123.688371434599,96.631285646666,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"50",2029-03-01,110.597343476409,124.258535017557,96.5888807369973,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"51",2029-04-01,110.874948902919,124.860939095804,96.5693969922131,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"52",2029-05-01,111.143599315671,125.455368955997,96.5415334166395,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"53",2029-06-01,111.421204742182,126.062023972727,96.520871451635,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"54",2029-07-01,111.689855154934,126.660670888415,96.4918784009421,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"55",2029-08-01,111.967460581444,127.271603408473,96.4700515154454,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"56",2029-09-01,112.245066007955,127.88469655969,96.4476366876881,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"57",2029-10-01,112.513716420707,128.489730545574,96.4169633916739,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"58",2029-11-01,112.791321847217,129.107141394463,96.3934034446733,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
"59",2029-12-01,113.059972259969,129.716458837644,96.3616330721349,52012,"GO","RIO VERMELHO","Região Centro-Oeste"
