"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,207.502930171375,207.986843767924,206.941638118093,43017,"RS","REGIAO 17","Região Sul"
"2",2025-03-01,207.971457583363,208.942601137746,206.847860472798,43017,"RS","REGIAO 17","Região Sul"
"3",2025-04-01,208.490184360922,209.95223654913,206.802869083663,43017,"RS","REGIAO 17","Região Sul"
"4",2025-05-01,208.992178016623,210.948554947102,206.740054799851,43017,"RS","REGIAO 17","Região Sul"
"5",2025-06-01,209.510904794182,211.965307637649,206.692575204482,43017,"RS","REGIAO 17","Região Sul"
"6",2025-07-01,210.012898449884,212.968686732914,206.627376393372,43017,"RS","REGIAO 17","Região Sul"
"7",2025-08-01,210.531625227442,213.992601157053,206.577436790824,43017,"RS","REGIAO 17","Região Sul"
"8",2025-09-01,211.050352005001,215.020133031834,206.526255480394,43017,"RS","REGIAO 17","Região Sul"
"9",2025-10-01,211.552345660703,216.034206038123,206.457509408672,43017,"RS","REGIAO 17","Região Sul"
"10",2025-11-01,212.071072438261,217.068966908657,206.403910075009,43017,"RS","REGIAO 17","Região Sul"
"11",2025-12-01,212.573066093963,218.090211732063,206.332848165004,43017,"RS","REGIAO 17","Região Sul"
"12",2026-01-01,213.091792871522,219.132246705887,206.276858429491,43017,"RS","REGIAO 17","Região Sul"
"13",2026-02-01,213.61051964908,220.177955793594,206.219661872162,43017,"RS","REGIAO 17","Região Sul"
"14",2026-03-01,214.079047061069,221.175487055849,206.112934038708,43017,"RS","REGIAO 17","Região Sul"
"15",2026-04-01,214.597773838627,222.228457863523,206.053475360295,43017,"RS","REGIAO 17","Região Sul"
"16",2026-05-01,215.099767494329,223.26776848194,205.976806810958,43017,"RS","REGIAO 17","Região Sul"
"17",2026-06-01,215.618494271888,224.328127036009,205.915025437639,43017,"RS","REGIAO 17","Região Sul"
"18",2026-07-01,216.120487927589,225.37476737529,205.836134324101,43017,"RS","REGIAO 17","Região Sul"
"19",2026-08-01,216.639214705148,226.442559711195,205.772057088813,43017,"RS","REGIAO 17","Região Sul"
"20",2026-09-01,217.157941482707,227.514106679691,205.706820419244,43017,"RS","REGIAO 17","Região Sul"
"21",2026-10-01,217.659935138408,228.571847984754,205.624623177936,43017,"RS","REGIAO 17","Região Sul"
"22",2026-11-01,218.178661915967,229.650898388033,205.557130595927,43017,"RS","REGIAO 17","Região Sul"
"23",2026-12-01,218.680655571669,230.716084490543,205.472776129802,43017,"RS","REGIAO 17","Região Sul"
"24",2027-01-01,219.199382349227,231.802685039425,205.403053915335,43017,"RS","REGIAO 17","Região Sul"
"25",2027-02-01,219.718109126786,232.893098896151,205.332205464411,43017,"RS","REGIAO 17","Região Sul"
"26",2027-03-01,220.186636538774,233.9340043706,205.2134516839,43017,"RS","REGIAO 17","Região Sul"
"27",2027-04-01,220.705363316333,235.031956128376,205.140497096293,43017,"RS","REGIAO 17","Região Sul"
"28",2027-05-01,221.207356972035,236.115895765937,205.05092468025,43017,"RS","REGIAO 17","Região Sul"
"29",2027-06-01,221.726083749593,237.221515352064,204.975804867494,43017,"RS","REGIAO 17","Região Sul"
"30",2027-07-01,222.228077405295,238.313063312404,204.884163929684,43017,"RS","REGIAO 17","Região Sul"
"31",2027-08-01,222.746804182854,239.426398397246,204.806904417131,43017,"RS","REGIAO 17","Região Sul"
"32",2027-09-01,223.265530960412,240.543630167193,204.728563751497,43017,"RS","REGIAO 17","Região Sul"
"33",2027-10-01,223.767524616114,241.646700632459,204.633846023448,43017,"RS","REGIAO 17","Região Sul"
"34",2027-11-01,224.286251393673,242.771720026349,204.553403660315,43017,"RS","REGIAO 17","Região Sul"
"35",2027-12-01,224.788245049374,243.882517982769,204.456679544247,43017,"RS","REGIAO 17","Região Sul"
"36",2028-01-01,225.306971826933,245.015373369356,204.374160479746,43017,"RS","REGIAO 17","Região Sul"
"37",2028-02-01,225.825698604492,246.152186196849,204.290591844045,43017,"RS","REGIAO 17","Região Sul"
