"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,374.939339017962,375.813727846505,373.925134200325,31007,"MG","POUSO ALEGRE","Região Sudeste"
"2",2025-03-01,377.419283178806,379.181680328963,375.380218679384,31007,"MG","POUSO ALEGRE","Região Sudeste"
"3",2025-04-01,380.164935642597,382.830869186375,377.08825313232,31007,"MG","POUSO ALEGRE","Região Sudeste"
"4",2025-05-01,382.822018672073,386.40561769916,378.696685540827,31007,"MG","POUSO ALEGRE","Região Sudeste"
"5",2025-06-01,385.567671135864,390.084564370202,380.381035254255,31007,"MG","POUSO ALEGRE","Região Sudeste"
"6",2025-07-01,388.22475416534,393.68875274835,381.966360143774,31007,"MG","POUSO ALEGRE","Região Sudeste"
"7",2025-08-01,390.970406629131,397.397655576037,383.627231183244,31007,"MG","POUSO ALEGRE","Região Sudeste"
"8",2025-09-01,393.716059092923,401.121716209806,385.276322140567,31007,"MG","POUSO ALEGRE","Região Sudeste"
"9",2025-10-01,396.373142122398,404.770539347203,386.827248185323,31007,"MG","POUSO ALEGRE","Região Sudeste"
"10",2025-11-01,399.11879458619,408.524856401028,388.453167326706,31007,"MG","POUSO ALEGRE","Região Sudeste"
"11",2025-12-01,401.775877615665,412.20361463528,389.981490485678,31007,"MG","POUSO ALEGRE","Região Sudeste"
"12",2026-01-01,404.521530079457,415.988389476172,391.58444005486,31007,"MG","POUSO ALEGRE","Região Sudeste"
"13",2026-02-01,407.267182543248,419.788575307532,393.175864248961,31007,"MG","POUSO ALEGRE","Região Sudeste"
"14",2026-03-01,409.747126704092,423.329707239682,394.499992681765,31007,"MG","POUSO ALEGRE","Região Sudeste"
"15",2026-04-01,412.492779167883,427.160228899902,396.069209797506,31007,"MG","POUSO ALEGRE","Região Sudeste"
"16",2026-05-01,415.149862197359,430.914381722114,397.542238002073,31007,"MG","POUSO ALEGRE","Região Sudeste"
"17",2026-06-01,417.895514661151,434.775868448812,399.088982706737,31007,"MG","POUSO ALEGRE","Região Sudeste"
"18",2026-07-01,420.552597690626,438.560660224657,400.54009603014,31007,"MG","POUSO ALEGRE","Região Sudeste"
"19",2026-08-01,423.298250154418,442.453317681631,402.064565341593,31007,"MG","POUSO ALEGRE","Região Sudeste"
"20",2026-09-01,426.043902618209,446.361745965575,403.577856596956,31007,"MG","POUSO ALEGRE","Região Sudeste"
"21",2026-10-01,428.700985647685,450.192987791099,404.996347048252,31007,"MG","POUSO ALEGRE","Região Sudeste"
"22",2026-11-01,431.446638111476,454.132898142712,406.487656293413,31007,"MG","POUSO ALEGRE","Região Sudeste"
"23",2026-12-01,434.103721140952,457.995292462395,407.884714255743,31007,"MG","POUSO ALEGRE","Região Sudeste"
"24",2027-01-01,436.849373604743,461.966893675087,409.354234842038,31007,"MG","POUSO ALEGRE","Região Sudeste"
"25",2027-02-01,439.595026068535,465.954528223976,410.812820902951,31007,"MG","POUSO ALEGRE","Região Sudeste"
"26",2027-03-01,442.074970229379,469.675951472018,412.012881298781,31007,"MG","POUSO ALEGRE","Região Sudeste"
"27",2027-04-01,444.82062269317,473.695154059182,413.450413197125,31007,"MG","POUSO ALEGRE","Região Sudeste"
"28",2027-05-01,447.477705722646,477.636009797568,414.795052878035,31007,"MG","POUSO ALEGRE","Região Sudeste"
"29",2027-06-01,450.223358186437,481.687429235883,416.211271374968,31007,"MG","POUSO ALEGRE","Região Sudeste"
"30",2027-07-01,452.880441215913,485.660167340607,417.535136162852,31007,"MG","POUSO ALEGRE","Região Sudeste"
"31",2027-08-01,455.626093679704,489.744016870322,418.930229596502,31007,"MG","POUSO ALEGRE","Região Sudeste"
"32",2027-09-01,458.371746143496,493.84427282231,420.314720541716,31007,"MG","POUSO ALEGRE","Região Sudeste"
"33",2027-10-01,461.028829172971,497.865343316541,421.607660017698,31007,"MG","POUSO ALEGRE","Região Sudeste"
"34",2027-11-01,463.774481636763,501.998352157851,422.97130635567,31007,"MG","POUSO ALEGRE","Região Sudeste"
"35",2027-12-01,466.431564666238,506.051837508046,424.243931996266,31007,"MG","POUSO ALEGRE","Região Sudeste"
