"","ds","cenario_base","cenario_aumento","cenario_reducao","cod_regsaud","uf","regiao_saude","regiao"
"1",2025-02-01,117.66812599739,117.461681069446,117.231324021863,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"2",2025-03-01,118.065240686037,117.651320803693,117.190315382389,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"3",2025-04-01,118.50490337704,117.882257986611,117.190071672498,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"4",2025-05-01,118.930383400591,118.09793927968,117.174241636589,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"5",2025-06-01,119.370046091593,118.326559589016,117.170835613456,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"6",2025-07-01,119.795526115144,118.53998013788,117.151970512839,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"7",2025-08-01,120.235188806146,118.766296980434,117.145449058643,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"8",2025-09-01,120.674851497149,118.991454807136,117.137361659015,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"9",2025-10-01,121.100331520699,119.201496702882,117.114004221218,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"10",2025-11-01,121.539994211702,119.424371093313,117.102870928256,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"11",2025-12-01,121.965474235252,119.632185168373,117.076592285404,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"12",2026-01-01,122.405136926255,119.852789365913,117.062458686566,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"13",2026-02-01,122.844799617257,120.072251230927,117.04681669589,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"14",2026-03-01,123.241914305905,120.249059342744,116.989288359292,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"15",2026-04-01,123.681576996907,120.466319358776,116.970813633105,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"16",2026-05-01,124.107057020458,120.668657142897,116.93750060086,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"17",2026-06-01,124.54671971146,120.88367966398,116.91613676871,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"18",2026-07-01,124.972199735011,121.083834857632,116.880055823148,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"19",2026-08-01,125.411862426013,121.296632902093,116.855846719169,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"20",2026-09-01,125.851525117016,121.508311536907,116.830206735256,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"21",2026-10-01,126.277005140566,121.70520484442,116.790029680398,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"22",2026-11-01,126.716667831569,121.91467845279,116.761609438504,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"23",2026-12-01,127.14214785512,122.109421135736,116.71877087905,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"24",2027-01-01,127.581810546122,122.316702576927,116.687612993553,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"25",2027-02-01,128.021473237124,122.522880808961,116.655078040506,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"26",2027-03-01,128.418587925772,122.687309965422,116.582550219487,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"27",2027-04-01,128.858250616774,122.891362787863,116.547436417871,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"28",2027-05-01,129.283730640325,123.080819754822,116.498196725331,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"29",2027-06-01,129.723393331327,123.282712157953,116.46044919994,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"30",2027-07-01,130.148873354878,123.470062411864,116.408691206607,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"31",2027-08-01,130.588536045881,123.66980703591,116.368350920293,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"32",2027-09-01,131.028198736883,123.868470708737,116.326706012285,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"33",2027-10-01,131.453678760434,124.05267244293,116.2712221072,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"34",2027-11-01,131.893341451436,124.249207222008,116.227045190672,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"35",2027-12-01,132.318821474987,124.431333277058,116.169142376097,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"36",2028-01-01,132.758484165989,124.625751647801,116.122473265033,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"37",2028-02-01,133.198146856992,124.819104797861,116.074549820396,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"38",2028-03-01,133.609444213091,124.984861533799,116.000754994236,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"39",2028-04-01,134.049106904093,125.176140206409,115.950444111977,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"40",2028-05-01,134.474586927644,125.353142317888,115.88668600185,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"41",2028-06-01,134.914249618646,125.542335486969,115.833980327195,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"42",2028-07-01,135.339729642197,125.717304628916,115.767937349512,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"43",2028-08-01,135.779392333199,125.904424566411,115.712875138661,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"44",2028-09-01,136.219055024202,126.090500934534,115.656626435795,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"45",2028-10-01,136.644535047753,126.262431735327,115.587203732552,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"46",2028-11-01,137.084197738755,126.446453207032,115.528655228862,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"47",2028-12-01,137.509677762306,126.616381164458,115.457040435597,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"48",2029-01-01,137.949340453308,126.798359861022,115.396229305487,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"49",2029-02-01,138.389003144311,126.979310260995,115.334278649269,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"50",2029-03-01,138.786117832958,127.120263839715,115.235869620423,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"51",2029-04-01,139.22578052396,127.299235157547,115.171798896618,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"52",2029-05-01,139.651260547511,127.464242199136,115.094927113127,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"53",2029-06-01,140.090923238514,127.641200664414,115.028684364361,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"54",2029-07-01,140.516403262064,127.804246240857,114.949745243879,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"55",2029-08-01,140.956065953067,127.979203767386,114.881366180339,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
"56",2029-09-01,141.395728644069,128.153153977722,114.811910767896,13002,"AM","RIO NEGRO E SOLIMOES","Região Norte"
